	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_pr[5,66]	-0.245	0.00813	0.874	-1.97	-0.261	1.41	11551.0	0.0493	1.0
theta_pr[5,67]	-0.235	0.00571	0.645	-1.53	-0.252	1.01	12768.0	0.0545	1.0
theta_pr[5,68]	0.133	0.00754	0.884	-1.75	0.139	1.77	13730.0	0.0586	1.0
theta_pr[5,69]	0.639	0.00712	0.886	-1.23	0.655	2.26	15500.0	0.0661	1.0
theta_pr[5,70]	-0.433	0.00647	0.909	-2.26	-0.437	1.3	19755.0	0.0843	1.0
theta_pr[5,71]	-0.494	0.00877	0.961	-2.43	-0.505	1.36	12007.0	0.0512	1.0
theta_pr[5,72]	0.127	0.0126	1.25	-2.25	0.109	2.48	9943.0	0.0424	1.0
theta_pr[5,73]	-0.743	0.0137	1.09	-2.91	-0.73	1.31	6390.0	0.0273	1.0
theta_pr[5,74]	-0.12	0.00795	0.924	-2.01	-0.124	1.64	13513.0	0.0577	1.0
theta_pr[5,75]	-0.711	0.00755	0.614	-1.99	-0.702	0.451	6609.0	0.0282	1.0
theta_pr[5,76]	-0.554	0.0057	0.667	-1.85	-0.583	0.757	13666.0	0.0583	1.0
theta_pr[5,77]	0.457	0.00562	0.588	-0.809	0.471	1.52	10970.0	0.0468	1.0
theta_pr[5,78]	0.013	0.00492	0.544	-1.13	0.0214	1.02	12258.0	0.0523	1.0
theta_pr[5,79]	-0.278	0.00781	0.541	-1.45	-0.265	0.706	4802.0	0.0205	1.0
theta_pr[5,80]	-0.797	0.00739	0.647	-2.09	-0.815	0.488	7672.0	0.0327	1.0
theta_pr[5,81]	-0.127	0.0105	1.05	-2.17	-0.138	1.85	9913.0	0.0423	1.0
theta_pr[5,82]	0.508	0.0074	0.55	-0.706	0.528	1.5	5531.0	0.0236	1.0
theta_pr[5,83]	0.209	0.00706	0.856	-1.5	0.192	1.84	14677.0	0.0626	1.0
theta_pr[5,84]	1.19	0.00589	0.695	-0.319	1.21	2.44	13929.0	0.0594	1.0
theta_pr[5,85]	-0.484	0.00759	0.914	-2.22	-0.528	1.36	14485.0	0.0618	1.0
theta_pr[5,86]	-0.0644	0.00576	0.686	-1.4	-0.0895	1.29	14197.0	0.0606	1.0
theta_pr[5,87]	-0.387	0.00993	1.04	-2.42	-0.396	1.55	10989.0	0.0469	1.0
theta_pr[5,88]	0.32	0.0042	0.539	-0.836	0.328	1.31	16437.0	0.0701	1.0
theta_pr[5,89]	0.0167	0.0108	1.13	-2.0	-0.0993	2.37	11085.0	0.0473	1.0
theta_pr[5,90]	-0.734	0.0121	1.05	-2.71	-0.78	1.32	7515.0	0.0321	1.0
theta_pr[5,91]	0.511	0.00591	0.688	-0.901	0.505	1.84	13579.0	0.058	1.0
theta_pr[5,92]	-0.148	0.00844	0.971	-2.08	-0.173	1.72	13238.0	0.0565	1.0
theta_pr[5,93]	-0.375	0.00618	0.502	-1.46	-0.369	0.548	6600.0	0.0282	1.0
theta_pr[5,94]	-0.737	0.00688	0.871	-2.44	-0.766	0.986	16024.0	0.0684	1.0
theta_pr[5,95]	-0.445	0.00771	1.0	-2.47	-0.466	1.48	16827.0	0.0718	1.0
theta_pr[5,96]	-0.328	0.00562	0.71	-1.74	-0.339	1.04	15923.0	0.068	1.0
theta_pr[5,97]	0.143	0.00621	0.71	-1.31	0.126	1.51	13078.0	0.0558	1.0
theta_pr[5,98]	0.716	0.00782	0.662	-0.665	0.719	1.94	7164.0	0.0306	1.0
theta_pr[5,99]	0.355	0.0136	1.11	-2.0	0.382	2.39	6755.0	0.0288	1.0
theta_pr[5,100]	-0.648	0.0102	1.02	-2.66	-0.669	1.33	10122.0	0.0432	1.0
theta_pr[5,101]	-1.04	0.00725	0.745	-2.46	-1.09	0.527	10537.0	0.045	1.0
theta_pr[5,102]	-0.665	0.0069	0.811	-2.19	-0.709	0.976	13818.0	0.059	1.0
theta_pr[5,103]	-0.807	0.0101	0.975	-2.66	-0.855	1.12	9282.0	0.0396	1.0
theta_pr[5,104]	0.705	0.00651	0.621	-0.583	0.709	1.86	9111.0	0.0389	1.0
theta_pr[5,105]	-0.516	0.012	1.06	-2.52	-0.558	1.54	7931.0	0.0338	1.0
theta_pr[5,106]	-0.693	0.00622	0.555	-1.85	-0.687	0.333	7976.0	0.034	1.0
theta_pr[5,107]	-0.718	0.00851	0.875	-2.24	-0.818	1.17	10557.0	0.0451	1.0
theta_pr[5,108]	-0.106	0.00509	0.58	-1.31	-0.102	1.01	12957.0	0.0553	1.0
theta_pr[5,109]	-0.908	0.00987	0.928	-2.54	-1.01	1.04	8840.0	0.0377	1.0
theta_pr[5,110]	-0.409	0.0063	0.782	-1.9	-0.456	1.16	15398.0	0.0657	1.0
theta_pr[5,111]	0.392	0.0135	1.11	-1.94	0.412	2.43	6756.0	0.0288	1.0
theta_pr[5,112]	0.589	0.00497	0.628	-0.704	0.595	1.76	15950.0	0.0681	1.0
theta_pr[5,113]	-0.266	0.00804	0.921	-2.06	-0.288	1.54	13122.0	0.056	1.0
theta_pr[5,114]	0.947	0.00511	0.666	-0.475	0.959	2.17	16967.0	0.0724	1.0
theta_pr[5,115]	0.282	0.00583	0.697	-1.16	0.292	1.58	14268.0	0.0609	1.0
theta_pr[5,116]	0.663	0.00506	0.666	-0.719	0.67	1.89	17278.0	0.0737	1.0
theta_pr[5,117]	1.87	0.00893	0.665	0.481	1.88	3.11	5533.0	0.0236	1.0
theta_pr[5,118]	0.316	0.00755	0.91	-1.47	0.291	2.09	14516.0	0.0619	1.0
theta_pr[5,119]	0.122	0.00723	0.732	-1.33	0.0921	1.58	10242.0	0.0437	1.0
theta_pr[5,120]	0.0687	0.00688	0.535	-1.07	0.0771	1.05	6047.0	0.0258	1.0
theta_pr[5,121]	-0.098	0.00591	0.684	-1.47	-0.109	1.24	13400.0	0.0572	1.0
theta_pr[5,122]	-0.072	0.0153	1.26	-2.55	-0.0554	2.28	6817.0	0.0291	1.0
theta_pr[5,123]	-0.534	0.0141	1.09	-2.83	-0.517	1.48	5935.0	0.0253	1.0
theta_pr[5,124]	0.48	0.00573	0.728	-1.11	0.51	1.77	16129.0	0.0688	1.0
theta_pr[5,125]	-0.984	0.023	1.2	-3.26	-0.986	1.27	2704.0	0.0115	1.0
theta_pr[5,126]	0.288	0.00627	0.788	-1.35	0.305	1.76	15796.0	0.0674	1.0
theta_pr[5,127]	-0.399	0.00777	0.559	-1.6	-0.385	0.621	5183.0	0.0221	1.0
theta_pr[5,128]	-0.0805	0.00535	0.581	-1.29	-0.0908	1.04	11785.0	0.0503	1.0
theta_pr[5,129]	0.453	0.00551	0.745	-1.13	0.462	1.83	18276.0	0.078	1.0
theta_pr[5,130]	-0.44	0.00639	0.798	-2.05	-0.435	1.07	15581.0	0.0665	1.0
theta_pr[5,131]	-0.121	0.00492	0.641	-1.43	-0.13	1.11	16974.0	0.0724	1.0
theta_pr[5,132]	0.203	0.00676	0.876	-1.54	0.185	1.86	16766.0	0.0715	1.0
theta_pr[5,133]	0.239	0.00526	0.692	-1.19	0.244	1.54	17357.0	0.0741	1.0
theta_pr[5,134]	0.634	0.00582	0.769	-0.952	0.634	2.08	17432.0	0.0744	1.0
theta_pr[5,135]	-0.481	0.00801	0.984	-2.41	-0.504	1.42	15102.0	0.0644	1.0
theta_pr[5,136]	0.666	0.00612	0.764	-0.869	0.652	2.13	15585.0	0.0665	1.0
theta_pr[5,137]	-0.0213	0.00741	0.975	-1.96	-0.0308	1.83	17328.0	0.074	1.0
theta_pr[5,138]	0.0838	0.0108	1.1	-2.25	0.117	2.1	10426.0	0.0445	1.0
theta_pr[5,139]	0.0161	0.00553	0.714	-1.44	0.00927	1.38	16658.0	0.0711	1.0
theta_pr[5,140]	-0.0866	0.0057	0.667	-1.42	-0.102	1.23	13668.0	0.0583	1.0
theta_pr[5,141]	0.482	0.0117	0.969	-1.47	0.483	2.29	6814.0	0.0291	1.0
theta_pr[5,142]	0.145	0.00524	0.615	-1.16	0.146	1.29	13775.0	0.0588	1.0
theta_pr[5,143]	-0.363	0.00761	0.872	-2.05	-0.377	1.31	13137.0	0.0561	1.0
theta_pr[5,144]	-0.672	0.0112	1.06	-2.63	-0.733	1.46	8973.0	0.0383	1.0
theta_pr[5,145]	-0.602	0.0105	1.06	-2.74	-0.592	1.38	10087.0	0.043	1.0
theta_pr[6,1]	0.0546	0.00546	0.436	-0.854	0.0527	0.879	6398.0	0.0273	1.0
theta_pr[6,2]	0.817	0.00785	0.577	-0.437	0.831	1.88	5392.0	0.023	1.0
theta_pr[6,3]	-0.307	0.00556	0.591	-1.39	-0.355	0.937	11273.0	0.0481	1.0
theta_pr[6,4]	-0.334	0.00598	0.681	-1.65	-0.373	1.06	12974.0	0.0554	1.0
theta_pr[6,5]	0.327	0.00556	0.457	-0.599	0.322	1.21	6743.0	0.0288	1.0
theta_pr[6,6]	0.532	0.00506	0.565	-0.634	0.536	1.62	12467.0	0.0532	1.0
theta_pr[6,7]	0.296	0.00448	0.516	-0.79	0.299	1.26	13240.0	0.0565	1.0
theta_pr[6,8]	1.66	0.00559	0.598	0.419	1.66	2.8	11445.0	0.0488	1.0
theta_pr[6,9]	-0.203	0.0113	0.824	-1.56	-0.352	1.59	5294.0	0.0226	1.0
theta_pr[6,10]	-0.826	0.00462	0.5	-1.74	-0.871	0.242	11683.0	0.0499	1.0
theta_pr[6,11]	0.682	0.00411	0.472	-0.284	0.675	1.58	13177.0	0.0562	1.0
theta_pr[6,12]	-0.722	0.00706	0.743	-2.07	-0.789	0.963	11076.0	0.0473	1.0
theta_pr[6,13]	-0.588	0.00676	0.892	-2.37	-0.616	1.21	17403.0	0.0743	1.0
theta_pr[6,14]	-0.369	0.00641	0.708	-1.69	-0.417	1.06	12203.0	0.0521	1.0
theta_pr[6,15]	-0.0388	0.011	1.01	-1.54	-0.288	2.31	8387.0	0.0358	1.0
theta_pr[6,16]	0.204	0.00388	0.485	-0.806	0.201	1.12	15627.0	0.0667	1.0
theta_pr[6,17]	0.756	0.00506	0.595	-0.374	0.715	1.99	13855.0	0.0591	1.0
theta_pr[6,18]	-0.96	0.00692	0.654	-2.06	-1.04	0.584	8949.0	0.0382	1.0
theta_pr[6,19]	0.424	0.00418	0.44	-0.471	0.417	1.27	11094.0	0.0473	1.0
theta_pr[6,20]	-0.00689	0.00505	0.54	-1.09	-0.0139	1.03	11428.0	0.0488	1.0
theta_pr[6,21]	0.744	0.0112	1.1	-1.32	0.738	2.73	9762.0	0.0417	1.0
theta_pr[6,22]	0.611	0.00491	0.519	-0.41	0.591	1.62	11157.0	0.0476	1.0
theta_pr[6,23]	0.0094	0.00492	0.446	-0.912	0.00433	0.871	8239.0	0.0352	1.0
theta_pr[6,24]	0.956	0.00541	0.57	-0.233	0.965	2.01	11111.0	0.0474	1.0
theta_pr[6,25]	0.0701	0.00404	0.392	-0.743	0.0676	0.813	9436.0	0.0403	1.0
theta_pr[6,26]	-0.0177	0.00513	0.506	-1.03	-0.0241	0.96	9712.0	0.0414	1.0
theta_pr[6,27]	-0.207	0.00481	0.562	-1.28	-0.238	0.931	13638.0	0.0582	1.0
theta_pr[6,28]	0.679	0.00493	0.566	-0.437	0.662	1.81	13204.0	0.0564	1.0
theta_pr[6,29]	-0.328	0.00413	0.413	-1.16	-0.336	0.469	10003.0	0.0427	1.0
theta_pr[6,30]	-0.323	0.00899	0.903	-1.84	-0.475	1.63	10077.0	0.043	1.0
theta_pr[6,31]	-0.482	0.00671	0.777	-1.96	-0.533	1.14	13442.0	0.0574	1.0
theta_pr[6,32]	-0.389	0.00677	0.934	-2.25	-0.407	1.46	19044.0	0.0813	1.0
theta_pr[6,33]	0.411	0.00812	0.789	-1.24	0.462	1.78	9437.0	0.0403	1.0
theta_pr[6,34]	0.428	0.00542	0.564	-0.733	0.425	1.49	10803.0	0.0461	1.0
theta_pr[6,35]	-0.64	0.00559	0.588	-1.75	-0.67	0.579	11066.0	0.0472	1.0
theta_pr[6,36]	0.409	0.00455	0.506	-0.646	0.408	1.37	12380.0	0.0528	1.0
theta_pr[6,37]	0.127	0.00456	0.433	-0.782	0.128	0.931	9016.0	0.0385	1.0
theta_pr[6,38]	-0.288	0.00675	0.909	-2.16	-0.289	1.45	18102.0	0.0773	1.0
theta_pr[6,39]	0.882	0.00606	0.683	-0.558	0.879	2.16	12718.0	0.0543	1.0
theta_pr[6,40]	-0.939	0.0115	1.05	-2.62	-1.14	1.4	8216.0	0.0351	1.0
theta_pr[6,41]	0.955	0.00517	0.593	-0.266	0.956	2.07	13148.0	0.0561	1.0
theta_pr[6,42]	-0.848	0.00722	0.844	-2.44	-0.907	0.921	13645.0	0.0582	1.0
theta_pr[6,43]	0.427	0.00476	0.44	-0.484	0.42	1.26	8543.0	0.0365	1.0
theta_pr[6,44]	0.328	0.004	0.416	-0.519	0.322	1.15	10808.0	0.0461	1.0
theta_pr[6,45]	0.985	0.00503	0.538	-0.113	0.978	2.02	11428.0	0.0488	1.0
theta_pr[6,46]	-0.571	0.00792	0.864	-2.09	-0.679	1.27	11901.0	0.0508	1.0
theta_pr[6,47]	0.92	0.011	1.03	-1.15	0.977	2.77	8828.0	0.0377	1.0
theta_pr[6,48]	0.11	0.0157	1.18	-2.18	0.218	2.16	5676.0	0.0242	1.0
theta_pr[6,49]	-0.149	0.00532	0.488	-1.22	-0.127	0.72	8411.0	0.0359	1.0
theta_pr[6,50]	0.659	0.0051	0.547	-0.444	0.649	1.7	11484.0	0.049	1.0
theta_pr[6,51]	-0.669	0.00754	0.89	-2.35	-0.736	1.2	13939.0	0.0595	1.0
theta_pr[6,52]	-0.605	0.00644	0.824	-2.3	-0.608	0.964	16371.0	0.0699	1.0
theta_pr[6,53]	0.271	0.00571	0.706	-0.961	0.183	1.74	15321.0	0.0654	1.0
theta_pr[6,54]	0.355	0.00519	0.485	-0.585	0.329	1.34	8735.0	0.0373	1.0
theta_pr[6,55]	0.264	0.00476	0.569	-0.87	0.249	1.36	14255.0	0.0608	1.0
theta_pr[6,56]	0.445	0.0043	0.462	-0.5	0.445	1.32	11518.0	0.0492	1.0
theta_pr[6,57]	-0.196	0.00489	0.462	-1.14	-0.195	0.678	8912.0	0.038	1.0
theta_pr[6,58]	-0.544	0.00487	0.524	-1.59	-0.547	0.471	11569.0	0.0494	1.0
theta_pr[6,59]	-0.578	0.00578	0.627	-1.64	-0.658	0.831	11768.0	0.0502	1.0
theta_pr[6,60]	-0.546	0.00732	0.93	-2.38	-0.582	1.31	16131.0	0.0688	1.0
theta_pr[6,61]	-0.387	0.00895	0.95	-2.09	-0.501	1.62	11250.0	0.048	1.0
theta_pr[6,62]	-0.717	0.00649	0.57	-1.8	-0.746	0.494	7705.0	0.0329	1.0
theta_pr[6,63]	-0.814	0.00678	0.795	-2.21	-0.906	0.91	13782.0	0.0588	1.0
theta_pr[6,64]	0.0364	0.00676	0.769	-1.51	0.0281	1.5	12922.0	0.0551	1.0
theta_pr[6,65]	0.274	0.00571	0.498	-0.752	0.275	1.22	7605.0	0.0325	1.0
theta_pr[6,66]	0.0375	0.00569	0.635	-1.16	0.0055	1.29	12433.0	0.0531	1.0
theta_pr[6,67]	1.03	0.00444	0.47	0.0618	1.03	1.92	11172.0	0.0477	1.0
theta_pr[6,68]	-0.24	0.0064	0.836	-1.92	-0.27	1.41	17049.0	0.0728	1.0
theta_pr[6,69]	-0.532	0.00772	0.749	-1.74	-0.658	1.28	9399.0	0.0401	1.0
theta_pr[6,70]	-0.26	0.00655	0.924	-2.17	-0.263	1.48	19919.0	0.085	1.0
theta_pr[6,71]	-0.472	0.00735	0.892	-2.17	-0.541	1.33	14740.0	0.0629	1.0
theta_pr[6,72]	-0.906	0.0122	1.08	-2.81	-1.06	1.34	7869.0	0.0336	1.0
theta_pr[6,73]	-0.832	0.00927	0.964	-2.59	-0.928	1.16	10824.0	0.0462	1.0
theta_pr[6,74]	0.6	0.00719	0.876	-1.07	0.577	2.25	14850.0	0.0634	1.0
theta_pr[6,75]	-0.138	0.00446	0.396	-0.964	-0.136	0.603	7904.0	0.0337	1.0
theta_pr[6,76]	-0.543	0.00456	0.444	-1.35	-0.575	0.412	9494.0	0.0405	1.0
theta_pr[6,77]	-0.78	0.00652	0.642	-1.89	-0.866	0.646	9674.0	0.0413	1.0
theta_pr[6,78]	-0.302	0.00527	0.45	-1.24	-0.306	0.56	7269.0	0.031	1.0
theta_pr[6,79]	0.513	0.00504	0.495	-0.518	0.512	1.45	9649.0	0.0412	1.0
theta_pr[6,80]	0.256	0.00425	0.417	-0.593	0.254	1.05	9634.0	0.0411	1.0
theta_pr[6,81]	-0.612	0.00801	0.797	-1.98	-0.721	1.19	9893.0	0.0422	1.0
theta_pr[6,82]	0.81	0.00502	0.564	-0.365	0.815	1.85	12604.0	0.0538	1.0
theta_pr[6,83]	-0.101	0.00726	0.858	-1.57	-0.215	1.73	13994.0	0.0597	1.0
theta_pr[6,84]	-1.08	0.00605	0.458	-2.01	-1.08	-0.182	5736.0	0.0245	1.0
theta_pr[6,85]	-0.583	0.00676	0.871	-2.33	-0.598	1.14	16589.0	0.0708	1.0
theta_pr[6,86]	-0.86	0.00588	0.576	-1.82	-0.941	0.501	9596.0	0.041	1.0
theta_pr[6,87]	-0.207	0.00521	0.545	-1.27	-0.236	0.903	10953.0	0.0467	1.0
theta_pr[6,88]	-0.0882	0.00429	0.465	-1.07	-0.0837	0.777	11768.0	0.0502	1.0
theta_pr[6,89]	0.517	0.009	0.928	-1.1	0.426	2.46	10642.0	0.0454	1.0
theta_pr[6,90]	-0.868	0.00787	0.871	-2.46	-0.961	1.03	12227.0	0.0522	1.0
theta_pr[6,91]	0.831	0.00534	0.715	-0.611	0.822	2.21	17938.0	0.0766	1.0
theta_pr[6,92]	-0.54	0.00553	0.673	-1.86	-0.567	0.817	14792.0	0.0631	1.0
theta_pr[6,93]	-0.607	0.00477	0.432	-1.52	-0.605	0.2	8201.0	0.035	1.0
theta_pr[6,94]	-0.588	0.00615	0.62	-1.74	-0.638	0.734	10180.0	0.0434	1.0
theta_pr[6,95]	-0.215	0.00641	0.937	-2.11	-0.228	1.57	21387.0	0.0913	1.0
theta_pr[6,96]	0.419	0.00434	0.505	-0.614	0.413	1.38	13539.0	0.0578	1.0
theta_pr[6,97]	-0.703	0.00486	0.524	-1.73	-0.727	0.352	11632.0	0.0496	1.0
theta_pr[6,98]	1.15	0.0051	0.531	0.0616	1.14	2.16	10836.0	0.0462	1.0
theta_pr[6,99]	1.99	0.00647	0.766	0.278	2.02	3.35	14006.0	0.0598	1.0
theta_pr[6,100]	-0.608	0.00645	0.847	-2.31	-0.637	1.09	17272.0	0.0737	1.0
theta_pr[6,101]	-0.324	0.00547	0.435	-1.23	-0.323	0.495	6305.0	0.0269	1.0
theta_pr[6,102]	-0.237	0.00621	0.621	-1.28	-0.324	1.12	9972.0	0.0426	1.0
theta_pr[6,103]	-0.76	0.00767	0.848	-2.32	-0.846	1.13	12199.0	0.0521	1.0
theta_pr[6,104]	0.946	0.00519	0.618	-0.394	0.97	2.07	14213.0	0.0607	1.0
theta_pr[6,105]	-0.58	0.00726	0.749	-1.93	-0.655	1.06	10630.0	0.0454	1.0
theta_pr[6,106]	0.202	0.00567	0.5	-0.807	0.201	1.15	7762.0	0.0331	1.0
theta_pr[6,107]	0.359	0.00497	0.427	-0.495	0.345	1.19	7364.0	0.0314	1.0
theta_pr[6,108]	0.294	0.00435	0.463	-0.613	0.28	1.21	11336.0	0.0484	1.0
theta_pr[6,109]	0.157	0.00566	0.532	-0.825	0.114	1.28	8818.0	0.0376	1.0
theta_pr[6,110]	-0.0385	0.00456	0.475	-0.92	-0.0664	0.933	10843.0	0.0463	1.0
theta_pr[6,111]	2.16	0.00661	0.715	0.651	2.17	3.49	11696.0	0.0499	1.0
theta_pr[6,112]	-0.854	0.00418	0.43	-1.75	-0.849	-0.0395	10601.0	0.0452	1.0
theta_pr[6,113]	-1.05	0.00714	0.803	-2.55	-1.1	0.696	12638.0	0.0539	1.0
theta_pr[6,114]	-0.0427	0.00555	0.459	-1.0	-0.0358	0.805	6839.0	0.0292	1.0
theta_pr[6,115]	0.883	0.00438	0.529	-0.202	0.882	1.89	14569.0	0.0622	1.0
theta_pr[6,116]	0.0299	0.00443	0.451	-0.879	0.028	0.892	10378.0	0.0443	1.0
theta_pr[6,117]	-0.13	0.0353	1.37	-2.24	-0.383	2.33	1515.0	0.00646	1.0
theta_pr[6,118]	0.625	0.0047	0.555	-0.525	0.625	1.65	13896.0	0.0593	1.0
theta_pr[6,119]	1.11	0.00529	0.689	-0.321	1.11	2.4	16931.0	0.0723	1.0
theta_pr[6,120]	0.287	0.00927	0.889	-1.2	0.206	2.03	9206.0	0.0393	1.0
theta_pr[6,121]	-0.237	0.00506	0.49	-1.22	-0.25	0.71	9369.0	0.04	1.0
theta_pr[6,122]	-0.499	0.0126	0.98	-2.14	-0.652	1.71	6062.0	0.0259	1.0
theta_pr[6,123]	-0.69	0.00699	0.829	-2.3	-0.737	1.02	14060.0	0.06	1.0
theta_pr[6,124]	-0.563	0.00507	0.546	-1.65	-0.579	0.512	11602.0	0.0495	1.0
theta_pr[6,125]	-0.675	0.00756	0.838	-2.27	-0.726	1.06	12316.0	0.0526	1.0
theta_pr[6,126]	0.281	0.00474	0.55	-0.748	0.241	1.38	13448.0	0.0574	1.0
theta_pr[6,127]	-0.0826	0.00461	0.483	-1.03	-0.099	0.87	10951.0	0.0467	1.0
theta_pr[6,128]	-0.34	0.00378	0.404	-1.18	-0.342	0.438	11437.0	0.0488	1.0
theta_pr[6,129]	-0.055	0.00427	0.55	-1.13	-0.0743	1.02	16607.0	0.0709	1.0
theta_pr[6,130]	-0.262	0.0062	0.712	-1.52	-0.336	1.29	13182.0	0.0563	1.0
theta_pr[6,131]	-0.601	0.00436	0.418	-1.47	-0.605	0.196	9180.0	0.0392	1.0
theta_pr[6,132]	0.349	0.00648	0.793	-1.1	0.307	1.93	15003.0	0.064	1.0
theta_pr[6,133]	0.0266	0.00637	0.734	-1.47	0.028	1.4	13266.0	0.0566	1.0
theta_pr[6,134]	0.616	0.00453	0.552	-0.497	0.603	1.68	14846.0	0.0634	1.0
theta_pr[6,135]	-0.329	0.00657	0.912	-2.2	-0.32	1.38	19261.0	0.0822	1.0
theta_pr[6,136]	0.51	0.00743	0.931	-1.29	0.492	2.29	15731.0	0.0671	1.0
theta_pr[6,137]	0.298	0.00723	0.775	-1.1	0.252	1.82	11465.0	0.0489	1.0
theta_pr[6,138]	1.17	0.00642	0.744	-0.351	1.19	2.55	13446.0	0.0574	1.0
theta_pr[6,139]	-0.568	0.00493	0.467	-1.44	-0.598	0.408	8967.0	0.0383	1.0
theta_pr[6,140]	0.547	0.00448	0.6	-0.621	0.53	1.71	17943.0	0.0766	1.0
theta_pr[6,141]	1.93	0.0229	1.31	-1.08	2.2	3.84	3270.0	0.014	1.0
theta_pr[6,142]	-1.27	0.00526	0.487	-2.2	-1.29	-0.283	8563.0	0.0365	1.0
theta_pr[6,143]	-0.634	0.00621	0.668	-1.79	-0.718	0.823	11573.0	0.0494	1.0
theta_pr[6,144]	-0.235	0.0056	0.596	-1.39	-0.267	0.971	11325.0	0.0483	1.0
theta_pr[6,145]	-0.478	0.00678	0.722	-1.83	-0.54	1.05	11319.0	0.0483	1.0
theta_pr[7,1]	-0.646	0.00609	0.709	-2.29	-0.573	0.51	13571.0	0.0579	1.0
theta_pr[7,2]	-0.163	0.00704	0.725	-1.93	-0.0637	0.968	10607.0	0.0453	1.0
theta_pr[7,3]	0.371	0.00653	0.597	-1.29	0.46	1.26	8356.0	0.0357	1.0
theta_pr[7,4]	-0.609	0.0057	0.714	-2.28	-0.545	0.574	15672.0	0.0669	1.0
theta_pr[7,5]	-0.882	0.0058	0.678	-2.45	-0.827	0.275	13695.0	0.0584	1.0
theta_pr[7,6]	0.162	0.0037	0.379	-0.646	0.166	0.859	10533.0	0.045	1.0
theta_pr[7,7]	-0.152	0.00444	0.484	-1.3	-0.121	0.672	11907.0	0.0508	1.0
theta_pr[7,8]	-0.252	0.00548	0.568	-1.58	-0.208	0.706	10745.0	0.0459	1.0
theta_pr[7,9]	0.346	0.0127	1.0	-1.92	0.477	1.86	6213.0	0.0265	1.0
theta_pr[7,10]	-0.28	0.0054	0.594	-1.72	-0.225	0.692	12130.0	0.0518	1.0
theta_pr[7,11]	-0.344	0.00655	0.705	-2.1	-0.236	0.733	11601.0	0.0495	1.0
theta_pr[7,12]	0.0325	0.00657	0.795	-1.85	0.141	1.27	14653.0	0.0625	1.0
theta_pr[7,13]	-0.55	0.00571	0.764	-2.3	-0.491	0.758	17888.0	0.0763	1.0
theta_pr[7,14]	0.955	0.00435	0.407	0.0816	0.965	1.71	8737.0	0.0373	1.0
theta_pr[7,15]	0.776	0.00746	0.685	-1.16	0.882	1.77	8429.0	0.036	1.0
theta_pr[7,16]	-1.02	0.00478	0.643	-2.54	-0.964	0.0674	18089.0	0.0772	1.0
theta_pr[7,17]	0.589	0.00629	0.647	-1.09	0.664	1.6	10577.0	0.0451	1.0
theta_pr[7,18]	-0.0119	0.00712	0.903	-2.01	0.0567	1.49	16088.0	0.0687	1.0
theta_pr[7,19]	-0.781	0.00499	0.687	-2.33	-0.728	0.368	18927.0	0.0808	1.0
theta_pr[7,20]	0.656	0.00449	0.381	-0.138	0.658	1.37	7219.0	0.0308	1.0
theta_pr[7,21]	-0.542	0.00601	0.77	-2.24	-0.495	0.764	16426.0	0.0701	1.0
theta_pr[7,22]	-0.954	0.00504	0.669	-2.5	-0.896	0.167	17620.0	0.0752	1.0
theta_pr[7,23]	-0.457	0.00646	0.725	-2.19	-0.376	0.706	12603.0	0.0538	1.0
theta_pr[7,24]	0.0489	0.00578	0.543	-1.39	0.0997	0.914	8801.0	0.0376	1.0
theta_pr[7,25]	-0.715	0.00502	0.676	-2.3	-0.648	0.393	18120.0	0.0773	1.0
theta_pr[7,26]	-0.549	0.00563	0.727	-2.23	-0.484	0.672	16693.0	0.0712	1.0
theta_pr[7,27]	0.87	0.00669	0.531	-0.6	0.925	1.69	6285.0	0.0268	1.0
theta_pr[7,28]	0.73	0.00662	0.661	-1.07	0.819	1.73	9972.0	0.0426	1.0
theta_pr[7,29]	-0.616	0.00565	0.708	-2.27	-0.543	0.541	15681.0	0.0669	1.0
theta_pr[7,30]	-0.353	0.00633	0.757	-2.12	-0.267	0.882	14302.0	0.061	1.0
theta_pr[7,31]	-0.24	0.00629	0.744	-2.02	-0.144	0.937	13985.0	0.0597	1.0
theta_pr[7,32]	-0.863	0.00567	0.708	-2.46	-0.819	0.362	15613.0	0.0666	1.0
theta_pr[7,33]	0.617	0.00701	0.616	-1.02	0.696	1.56	7734.0	0.033	1.0
theta_pr[7,34]	-0.061	0.00458	0.446	-1.08	-0.0399	0.73	9497.0	0.0405	1.0
theta_pr[7,35]	0.402	0.00811	0.942	-1.79	0.53	1.85	13468.0	0.0575	1.0
theta_pr[7,36]	-1.0	0.00551	0.662	-2.52	-0.947	0.11	14397.0	0.0614	1.0
theta_pr[7,37]	-1.13	0.00511	0.635	-2.57	-1.08	-0.0485	15438.0	0.0659	1.0
theta_pr[7,38]	-0.682	0.00565	0.729	-2.33	-0.629	0.557	16657.0	0.0711	1.0
theta_pr[7,39]	-1.05	0.0054	0.688	-2.59	-1.01	0.132	16230.0	0.0693	1.0
theta_pr[7,40]	-0.625	0.00517	0.745	-2.28	-0.577	0.653	20814.0	0.0888	1.0
theta_pr[7,41]	0.729	0.00599	0.522	-0.559	0.761	1.59	7594.0	0.0324	1.0
theta_pr[7,42]	-0.103	0.00666	0.807	-2.0	-0.00663	1.18	14706.0	0.0628	1.0
