	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
a1[115]	0.256	0.000446	0.0641	0.13	0.254	0.381	20680.0	1.8	1.0
a1[116]	0.212	0.000421	0.0601	0.108	0.206	0.337	20371.0	1.77	1.0
a1[117]	0.481	0.000779	0.106	0.277	0.477	0.689	18462.0	1.61	1.0
a1[118]	0.201	0.000565	0.0706	0.0836	0.192	0.35	15622.0	1.36	1.0
a1[119]	0.26	0.000932	0.115	0.0837	0.243	0.517	15092.0	1.31	1.0
a1[120]	0.166	0.000375	0.0514	0.0855	0.158	0.28	18753.0	1.63	1.0
a1[121]	0.0698	0.000203	0.0256	0.0348	0.0645	0.13	15927.0	1.39	1.0
a1[122]	0.0445	0.00203	0.102	0.00422	0.0143	0.382	2515.0	0.219	1.0
a1[123]	0.0405	0.0014	0.089	0.000705	0.00811	0.301	4021.0	0.35	1.0
a1[124]	0.119	0.000434	0.0495	0.0485	0.111	0.232	12993.0	1.13	1.0
a1[125]	0.0109	0.000422	0.0265	0.000902	0.00651	0.0377	3951.0	0.344	1.0
a1[126]	0.211	0.000658	0.0793	0.0829	0.2	0.383	14542.0	1.27	1.0
a1[127]	0.11	0.000232	0.031	0.0592	0.106	0.176	17894.0	1.56	1.0
a1[128]	0.139	0.000274	0.039	0.076	0.134	0.226	20326.0	1.77	1.0
a1[129]	0.128	0.000794	0.0797	0.039	0.104	0.327	10080.0	0.877	1.0
a1[130]	0.0351	0.000288	0.0252	0.0121	0.0283	0.0964	7663.0	0.667	1.0
a1[131]	0.109	0.00027	0.0345	0.057	0.104	0.187	16309.0	1.42	1.0
a1[132]	0.271	0.00112	0.132	0.0616	0.256	0.56	13810.0	1.2	1.0
a1[133]	0.266	0.00196	0.161	0.0375	0.259	0.571	6701.0	0.583	1.0
a1[134]	0.303	0.00081	0.103	0.119	0.295	0.518	16225.0	1.41	1.0
a1[135]	0.0409	0.000598	0.0572	0.000787	0.0225	0.188	9148.0	0.796	1.0
a1[136]	0.233	0.000933	0.109	0.0764	0.212	0.486	13627.0	1.19	1.0
a1[137]	0.192	0.00146	0.137	0.0307	0.158	0.499	8770.0	0.763	1.0
a1[138]	0.48	0.00126	0.145	0.164	0.487	0.736	13248.0	1.15	1.0
a1[139]	0.145	0.000563	0.0678	0.0506	0.132	0.301	14470.0	1.26	1.0
a1[140]	0.185	0.000867	0.0892	0.0719	0.163	0.404	10573.0	0.92	1.0
a1[141]	0.404	0.00278	0.192	0.0329	0.427	0.724	4785.0	0.416	1.0
a1[142]	0.0951	0.000357	0.0429	0.0385	0.0859	0.197	14485.0	1.26	1.0
a1[143]	0.113	0.000824	0.081	0.0264	0.0863	0.312	9674.0	0.842	1.0
a1[144]	0.0264	0.000188	0.0182	0.00895	0.0217	0.0685	9341.0	0.813	1.0
a1[145]	0.0651	0.00109	0.0784	0.00806	0.0354	0.284	5204.0	0.453	1.0
sigma_pr[1]	1.0		8.24e-14	1.0	1.0	1.0			
sigma_pr[2]	1.0		8.24e-14	1.0	1.0	1.0			
sigma_pr[3]	0.652	0.000793	0.0669	0.526	0.648	0.786	7125.0	0.62	1.0
sigma_pr[4]	0.623	0.000774	0.0619	0.506	0.62	0.748	6396.0	0.556	1.0
sigma_pr[5]	0.241	0.000189	0.017	0.209	0.24	0.275	8113.0	0.706	1.0
sigma_pr[6]	0.213	0.000182	0.0147	0.185	0.212	0.243	6558.0	0.57	1.0
sigma_pr[7]	0.662	0.000981	0.0531	0.558	0.661	0.767	2937.0	0.255	1.0
theta_pr2[1,1]	-1.54		1.62e-14	-1.54	-1.54	-1.54			
theta_pr2[1,2]	-0.26		1.2e-15	-0.26	-0.26	-0.26			
theta_pr2[1,3]	-0.473		3.79e-14	-0.473	-0.473	-0.473			
theta_pr2[1,4]	-1.54		1.62e-14	-1.54	-1.54	-1.54			
theta_pr2[1,5]	-0.26		1.2e-15	-0.26	-0.26	-0.26			
theta_pr2[1,6]	-1.11		3.29e-14	-1.11	-1.11	-1.11			
theta_pr2[1,7]	1.44		6.77e-14	1.44	1.44	1.44			
theta_pr2[1,8]	-1.33		6.4e-14	-1.33	-1.33	-1.33			
theta_pr2[1,9]	1.66		1.08e-13	1.66	1.66	1.66			
theta_pr2[1,10]	0.379		2.36e-14	0.379	0.379	0.379			
theta_pr2[1,11]	0.592		6.15e-14	0.592	0.592	0.592			
theta_pr2[1,12]	-1.54		1.62e-14	-1.54	-1.54	-1.54			
theta_pr2[1,13]	1.02		4.64e-14	1.02	1.02	1.02			
theta_pr2[1,14]	1.23		1.22e-13	1.23	1.23	1.23			
theta_pr2[1,15]	-1.54		1.62e-14	-1.54	-1.54	-1.54			
theta_pr2[1,16]	0.805		5.54e-14	0.805	0.805	0.805			
theta_pr2[1,17]	-1.33		6.4e-14	-1.33	-1.33	-1.33			
theta_pr2[1,18]	-0.473		3.79e-14	-0.473	-0.473	-0.473			
theta_pr2[1,19]	1.23		1.22e-13	1.23	1.23	1.23			
theta_pr2[1,20]	-0.26		1.2e-15	-0.26	-0.26	-0.26			
theta_pr2[1,21]	0.592		6.15e-14	0.592	0.592	0.592			
theta_pr2[1,22]	1.02		4.64e-14	1.02	1.02	1.02			
theta_pr2[1,23]	1.66		1.08e-13	1.66	1.66	1.66			
theta_pr2[1,24]	0.592		6.15e-14	0.592	0.592	0.592			
theta_pr2[1,25]	-1.11		3.29e-14	-1.11	-1.11	-1.11			
theta_pr2[1,26]	1.87		1.24e-13	1.87	1.87	1.87			
theta_pr2[1,27]	1.23		1.22e-13	1.23	1.23	1.23			
theta_pr2[1,28]	-1.54		1.62e-14	-1.54	-1.54	-1.54			
theta_pr2[1,29]	0.805		5.54e-14	0.805	0.805	0.805			
theta_pr2[1,30]	-1.33		6.4e-14	-1.33	-1.33	-1.33			
theta_pr2[1,31]	-0.899		5.37e-14	-0.899	-0.899	-0.899			
theta_pr2[1,32]	-1.11		3.29e-14	-1.11	-1.11	-1.11			
theta_pr2[1,33]	-0.047		1.9e-15	-0.047	-0.047	-0.047			
theta_pr2[1,34]	-0.686		1.94e-14	-0.686	-0.686	-0.686			
theta_pr2[1,35]	-0.686		1.94e-14	-0.686	-0.686	-0.686			
theta_pr2[1,36]	1.23		1.22e-13	1.23	1.23	1.23			
theta_pr2[1,37]	-0.899		5.37e-14	-0.899	-0.899	-0.899			
theta_pr2[1,38]	-0.26		1.2e-15	-0.26	-0.26	-0.26			
theta_pr2[1,39]	-0.26		1.2e-15	-0.26	-0.26	-0.26			
theta_pr2[1,40]	1.23		1.22e-13	1.23	1.23	1.23			
theta_pr2[1,41]	1.66		1.08e-13	1.66	1.66	1.66			
theta_pr2[1,42]	1.66		1.08e-13	1.66	1.66	1.66			
theta_pr2[1,43]	-1.33		6.4e-14	-1.33	-1.33	-1.33			
theta_pr2[1,44]	-0.473		3.79e-14	-0.473	-0.473	-0.473			
theta_pr2[1,45]	1.23		1.22e-13	1.23	1.23	1.23			
theta_pr2[1,46]	1.23		1.22e-13	1.23	1.23	1.23			
theta_pr2[1,47]	-0.26		1.2e-15	-0.26	-0.26	-0.26			
theta_pr2[1,48]	0.805		5.54e-14	0.805	0.805	0.805			
theta_pr2[1,49]	0.805		5.54e-14	0.805	0.805	0.805			
theta_pr2[1,50]	1.23		1.22e-13	1.23	1.23	1.23			
theta_pr2[1,51]	0.592		6.15e-14	0.592	0.592	0.592			
theta_pr2[1,52]	-1.11		3.29e-14	-1.11	-1.11	-1.11			
theta_pr2[1,53]	-0.26		1.2e-15	-0.26	-0.26	-0.26			
theta_pr2[1,54]	-1.54		1.62e-14	-1.54	-1.54	-1.54			
theta_pr2[1,55]	-0.686		1.94e-14	-0.686	-0.686	-0.686			
theta_pr2[1,56]	1.02		4.64e-14	1.02	1.02	1.02			
theta_pr2[1,57]	1.87		1.24e-13	1.87	1.87	1.87			
theta_pr2[1,58]	1.66		1.08e-13	1.66	1.66	1.66			
theta_pr2[1,59]	0.805		5.54e-14	0.805	0.805	0.805			
theta_pr2[1,60]	-0.899		5.37e-14	-0.899	-0.899	-0.899			
theta_pr2[1,61]	-0.899		5.37e-14	-0.899	-0.899	-0.899			
theta_pr2[1,62]	-1.33		6.4e-14	-1.33	-1.33	-1.33			
theta_pr2[1,63]	-0.686		1.94e-14	-0.686	-0.686	-0.686			
theta_pr2[1,64]	-0.686		1.94e-14	-0.686	-0.686	-0.686			
theta_pr2[1,65]	-0.686		1.94e-14	-0.686	-0.686	-0.686			
theta_pr2[1,66]	-0.899		5.37e-14	-0.899	-0.899	-0.899			
theta_pr2[1,67]	-0.047		1.9e-15	-0.047	-0.047	-0.047			
theta_pr2[1,68]	-1.11		3.29e-14	-1.11	-1.11	-1.11			
theta_pr2[1,69]	-1.33		6.4e-14	-1.33	-1.33	-1.33			
theta_pr2[1,70]	-1.33		6.4e-14	-1.33	-1.33	-1.33			
theta_pr2[1,71]	-0.899		5.37e-14	-0.899	-0.899	-0.899			
theta_pr2[1,72]	-1.11		3.29e-14	-1.11	-1.11	-1.11			
theta_pr2[1,73]	-0.26		1.2e-15	-0.26	-0.26	-0.26			
theta_pr2[1,74]	-0.899		5.37e-14	-0.899	-0.899	-0.899			
theta_pr2[1,75]	-1.33		6.4e-14	-1.33	-1.33	-1.33			
theta_pr2[1,76]	0.805		5.54e-14	0.805	0.805	0.805			
theta_pr2[1,77]	-0.686		1.94e-14	-0.686	-0.686	-0.686			
theta_pr2[1,78]	-0.473		3.79e-14	-0.473	-0.473	-0.473			
theta_pr2[1,79]	1.66		1.08e-13	1.66	1.66	1.66			
theta_pr2[1,80]	-0.047		1.9e-15	-0.047	-0.047	-0.047			
theta_pr2[1,81]	-1.11		3.29e-14	-1.11	-1.11	-1.11			
theta_pr2[1,82]	-0.686		1.94e-14	-0.686	-0.686	-0.686			
theta_pr2[1,83]	-1.54		1.62e-14	-1.54	-1.54	-1.54			
theta_pr2[1,84]	-0.899		5.37e-14	-0.899	-0.899	-0.899			
theta_pr2[1,85]	-1.11		3.29e-14	-1.11	-1.11	-1.11			
theta_pr2[1,86]	0.166		5e-15	0.166	0.166	0.166			
theta_pr2[1,87]	0.805		5.54e-14	0.805	0.805	0.805			
theta_pr2[1,88]	0.166		5e-15	0.166	0.166	0.166			
theta_pr2[1,89]	0.805		5.54e-14	0.805	0.805	0.805			
theta_pr2[1,90]	1.02		4.64e-14	1.02	1.02	1.02			
theta_pr2[1,91]	0.379		2.36e-14	0.379	0.379	0.379			
theta_pr2[1,92]	-1.11		3.29e-14	-1.11	-1.11	-1.11			
theta_pr2[1,93]	-0.686		1.94e-14	-0.686	-0.686	-0.686			
theta_pr2[1,94]	1.02		4.64e-14	1.02	1.02	1.02			
theta_pr2[1,95]	-0.473		3.79e-14	-0.473	-0.473	-0.473			
theta_pr2[1,96]	-0.26		1.2e-15	-0.26	-0.26	-0.26			
theta_pr2[1,97]	-1.33		6.4e-14	-1.33	-1.33	-1.33			
theta_pr2[1,98]	-0.473		3.79e-14	-0.473	-0.473	-0.473			
theta_pr2[1,99]	-0.473		3.79e-14	-0.473	-0.473	-0.473			
theta_pr2[1,100]	-0.899		5.37e-14	-0.899	-0.899	-0.899			
theta_pr2[1,101]	0.166		5e-15	0.166	0.166	0.166			
theta_pr2[1,102]	0.805		5.54e-14	0.805	0.805	0.805			
theta_pr2[1,103]	0.592		6.15e-14	0.592	0.592	0.592			
theta_pr2[1,104]	0.166		5e-15	0.166	0.166	0.166			
theta_pr2[1,105]	0.379		2.36e-14	0.379	0.379	0.379			
theta_pr2[1,106]	0.166		5e-15	0.166	0.166	0.166			
theta_pr2[1,107]	0.166		5e-15	0.166	0.166	0.166			
theta_pr2[1,108]	0.166		5e-15	0.166	0.166	0.166			
theta_pr2[1,109]	0.166		5e-15	0.166	0.166	0.166			
theta_pr2[1,110]	-1.33		6.4e-14	-1.33	-1.33	-1.33			
theta_pr2[1,111]	-1.54		1.62e-14	-1.54	-1.54	-1.54			
theta_pr2[1,112]	0.379		2.36e-14	0.379	0.379	0.379			
theta_pr2[1,113]	-1.54		1.62e-14	-1.54	-1.54	-1.54			
theta_pr2[1,114]	1.02		4.64e-14	1.02	1.02	1.02			
theta_pr2[1,115]	1.02		4.64e-14	1.02	1.02	1.02			
theta_pr2[1,116]	1.44		6.77e-14	1.44	1.44	1.44			
theta_pr2[1,117]	-1.33		6.4e-14	-1.33	-1.33	-1.33			
theta_pr2[1,118]	0.166		5e-15	0.166	0.166	0.166			
theta_pr2[1,119]	-0.473		3.79e-14	-0.473	-0.473	-0.473			
theta_pr2[1,120]	-0.047		1.9e-15	-0.047	-0.047	-0.047			
theta_pr2[1,121]	1.66		1.08e-13	1.66	1.66	1.66			
theta_pr2[1,122]	1.23		1.22e-13	1.23	1.23	1.23			
theta_pr2[1,123]	1.44		6.77e-14	1.44	1.44	1.44			
theta_pr2[1,124]	0.592		6.15e-14	0.592	0.592	0.592			
theta_pr2[1,125]	1.02		4.64e-14	1.02	1.02	1.02			
theta_pr2[1,126]	0.166		5e-15	0.166	0.166	0.166			
theta_pr2[1,127]	1.44		6.77e-14	1.44	1.44	1.44			
theta_pr2[1,128]	1.02		4.64e-14	1.02	1.02	1.02			
theta_pr2[1,129]	0.379		2.36e-14	0.379	0.379	0.379			
theta_pr2[1,130]	-0.686		1.94e-14	-0.686	-0.686	-0.686			
theta_pr2[1,131]	-0.047		1.9e-15	-0.047	-0.047	-0.047			
theta_pr2[1,132]	0.379		2.36e-14	0.379	0.379	0.379			
theta_pr2[1,133]	0.592		6.15e-14	0.592	0.592	0.592			
theta_pr2[1,134]	0.379		2.36e-14	0.379	0.379	0.379			
theta_pr2[1,135]	0.805		5.54e-14	0.805	0.805	0.805			
theta_pr2[1,136]	0.166		5e-15	0.166	0.166	0.166			
theta_pr2[1,137]	-0.047		1.9e-15	-0.047	-0.047	-0.047			
theta_pr2[1,138]	0.379		2.36e-14	0.379	0.379	0.379			
theta_pr2[1,139]	1.44		6.77e-14	1.44	1.44	1.44			
theta_pr2[1,140]	1.02		4.64e-14	1.02	1.02	1.02			
theta_pr2[1,141]	1.66		1.08e-13	1.66	1.66	1.66			
theta_pr2[1,142]	-0.473		3.79e-14	-0.473	-0.473	-0.473			
theta_pr2[1,143]	0.379		2.36e-14	0.379	0.379	0.379			
theta_pr2[1,144]	-1.54		1.62e-14	-1.54	-1.54	-1.54			
theta_pr2[1,145]	-1.11		3.29e-14	-1.11	-1.11	-1.11			
theta_pr2[2,1]	1.54		7.13e-14	1.54	1.54	1.54			
theta_pr2[2,2]	-1.04		6.95e-14	-1.04	-1.04	-1.04			
theta_pr2[2,3]	-0.863		9.08e-14	-0.863	-0.863	-0.863			
theta_pr2[2,4]	1.54		7.13e-14	1.54	1.54	1.54			
theta_pr2[2,5]	-1.04		6.95e-14	-1.04	-1.04	-1.04			
theta_pr2[2,6]	0.274		1.99e-14	0.274	0.274	0.274			
theta_pr2[2,7]	1.23		6.4e-15	1.23	1.23	1.23			
theta_pr2[2,8]	0.857		7.52e-14	0.857	0.857	0.857			
theta_pr2[2,9]	1.97		1.01e-13	1.97	1.97	1.97			
theta_pr2[2,10]	-0.953		6.94e-14	-0.953	-0.953	-0.953			
theta_pr2[2,11]	-0.721		4.81e-14	-0.721	-0.721	-0.721			
theta_pr2[2,12]	1.54		7.13e-14	1.54	1.54	1.54			
theta_pr2[2,13]	0.0496		4.5e-15	0.0496	0.0496	0.0496			
theta_pr2[2,14]	0.588		7.1e-15	0.588	0.588	0.588			
theta_pr2[2,15]	1.54		7.13e-14	1.54	1.54	1.54			
theta_pr2[2,16]	-0.387		2.53e-14	-0.387	-0.387	-0.387			
theta_pr2[2,17]	0.857		7.52e-14	0.857	0.857	0.857			
theta_pr2[2,18]	-0.863		9.08e-14	-0.863	-0.863	-0.863			
theta_pr2[2,19]	0.588		7.1e-15	0.588	0.588	0.588			
theta_pr2[2,20]	-1.04		6.95e-14	-1.04	-1.04	-1.04			
theta_pr2[2,21]	-0.721		4.81e-14	-0.721	-0.721	-0.721			
theta_pr2[2,22]	0.0496		4.5e-15	0.0496	0.0496	0.0496			
theta_pr2[2,23]	1.97		1.01e-13	1.97	1.97	1.97			
theta_pr2[2,24]	-0.721		4.81e-14	-0.721	-0.721	-0.721			
theta_pr2[2,25]	0.274		1.99e-14	0.274	0.274	0.274			
theta_pr2[2,26]	2.81		1.89e-13	2.81	2.81	2.81			
theta_pr2[2,27]	0.588		7.1e-15	0.588	0.588	0.588			
theta_pr2[2,28]	1.54		7.13e-14	1.54	1.54	1.54			
theta_pr2[2,29]	-0.387		2.53e-14	-0.387	-0.387	-0.387			
theta_pr2[2,30]	0.857		7.52e-14	0.857	0.857	0.857			
theta_pr2[2,31]	-0.207		1.09e-14	-0.207	-0.207	-0.207			
theta_pr2[2,32]	0.274		1.99e-14	0.274	0.274	0.274			
theta_pr2[2,33]	-1.11		3.71e-14	-1.11	-1.11	-1.11			
theta_pr2[2,34]	-0.586		2.38e-14	-0.586	-0.586	-0.586			
theta_pr2[2,35]	-0.586		2.38e-14	-0.586	-0.586	-0.586			
theta_pr2[2,36]	0.588		7.1e-15	0.588	0.588	0.588			
theta_pr2[2,37]	-0.207		1.09e-14	-0.207	-0.207	-0.207			
theta_pr2[2,38]	-1.04		6.95e-14	-1.04	-1.04	-1.04			
theta_pr2[2,39]	-1.04		6.95e-14	-1.04	-1.04	-1.04			
theta_pr2[2,40]	0.588		7.1e-15	0.588	0.588	0.588			
theta_pr2[2,41]	1.97		1.01e-13	1.97	1.97	1.97			
theta_pr2[2,42]	1.97		1.01e-13	1.97	1.97	1.97			
theta_pr2[2,43]	0.857		7.52e-14	0.857	0.857	0.857			
theta_pr2[2,44]	-0.863		9.08e-14	-0.863	-0.863	-0.863			
theta_pr2[2,45]	0.588		7.1e-15	0.588	0.588	0.588			
theta_pr2[2,46]	0.588		7.1e-15	0.588	0.588	0.588			
theta_pr2[2,47]	-1.04		6.95e-14	-1.04	-1.04	-1.04			
theta_pr2[2,48]	-0.387		2.53e-14	-0.387	-0.387	-0.387			
theta_pr2[2,49]	-0.387		2.53e-14	-0.387	-0.387	-0.387			
theta_pr2[2,50]	0.588		7.1e-15	0.588	0.588	0.588			
theta_pr2[2,51]	-0.721		4.81e-14	-0.721	-0.721	-0.721			
theta_pr2[2,52]	0.274		1.99e-14	0.274	0.274	0.274			
theta_pr2[2,53]	-1.04		6.95e-14	-1.04	-1.04	-1.04			
theta_pr2[2,54]	1.54		7.13e-14	1.54	1.54	1.54			
theta_pr2[2,55]	-0.586		2.38e-14	-0.586	-0.586	-0.586			
theta_pr2[2,56]	0.0496		4.5e-15	0.0496	0.0496	0.0496			
theta_pr2[2,57]	2.81		1.89e-13	2.81	2.81	2.81			
theta_pr2[2,58]	1.97		1.01e-13	1.97	1.97	1.97			
theta_pr2[2,59]	-0.387		2.53e-14	-0.387	-0.387	-0.387			
theta_pr2[2,60]	-0.207		1.09e-14	-0.207	-0.207	-0.207			
theta_pr2[2,61]	-0.207		1.09e-14	-0.207	-0.207	-0.207			
theta_pr2[2,62]	0.857		7.52e-14	0.857	0.857	0.857			
theta_pr2[2,63]	-0.586		2.38e-14	-0.586	-0.586	-0.586			
theta_pr2[2,64]	-0.586		2.38e-14	-0.586	-0.586	-0.586			
theta_pr2[2,65]	-0.586		2.38e-14	-0.586	-0.586	-0.586			
theta_pr2[2,66]	-0.207		1.09e-14	-0.207	-0.207	-0.207			
theta_pr2[2,67]	-1.11		3.71e-14	-1.11	-1.11	-1.11			
theta_pr2[2,68]	0.274		1.99e-14	0.274	0.274	0.274			
theta_pr2[2,69]	0.857		7.52e-14	0.857	0.857	0.857			
theta_pr2[2,70]	0.857		7.52e-14	0.857	0.857	0.857			
theta_pr2[2,71]	-0.207		1.09e-14	-0.207	-0.207	-0.207			
theta_pr2[2,72]	0.274		1.99e-14	0.274	0.274	0.274			
theta_pr2[2,73]	-1.04		6.95e-14	-1.04	-1.04	-1.04			
theta_pr2[2,74]	-0.207		1.09e-14	-0.207	-0.207	-0.207			
theta_pr2[2,75]	0.857		7.52e-14	0.857	0.857	0.857			
theta_pr2[2,76]	-0.387		2.53e-14	-0.387	-0.387	-0.387			
theta_pr2[2,77]	-0.586		2.38e-14	-0.586	-0.586	-0.586			
theta_pr2[2,78]	-0.863		9.08e-14	-0.863	-0.863	-0.863			
theta_pr2[2,79]	1.97		1.01e-13	1.97	1.97	1.97			
theta_pr2[2,80]	-1.11		3.71e-14	-1.11	-1.11	-1.11			
theta_pr2[2,81]	0.274		1.99e-14	0.274	0.274	0.274			
theta_pr2[2,82]	-0.586		2.38e-14	-0.586	-0.586	-0.586			
theta_pr2[2,83]	1.54		7.13e-14	1.54	1.54	1.54			
theta_pr2[2,84]	-0.207		1.09e-14	-0.207	-0.207	-0.207			
theta_pr2[2,85]	0.274		1.99e-14	0.274	0.274	0.274			
theta_pr2[2,86]	-1.08		7.39e-14	-1.08	-1.08	-1.08			
theta_pr2[2,87]	-0.387		2.53e-14	-0.387	-0.387	-0.387			
theta_pr2[2,88]	-1.08		7.39e-14	-1.08	-1.08	-1.08			
theta_pr2[2,89]	-0.387		2.53e-14	-0.387	-0.387	-0.387			
theta_pr2[2,90]	0.0496		4.5e-15	0.0496	0.0496	0.0496			
theta_pr2[2,91]	-0.953		6.94e-14	-0.953	-0.953	-0.953			
theta_pr2[2,92]	0.274		1.99e-14	0.274	0.274	0.274			
theta_pr2[2,93]	-0.586		2.38e-14	-0.586	-0.586	-0.586			
theta_pr2[2,94]	0.0496		4.5e-15	0.0496	0.0496	0.0496			
theta_pr2[2,95]	-0.863		9.08e-14	-0.863	-0.863	-0.863			
theta_pr2[2,96]	-1.04		6.95e-14	-1.04	-1.04	-1.04			
theta_pr2[2,97]	0.857		7.52e-14	0.857	0.857	0.857			
theta_pr2[2,98]	-0.863		9.08e-14	-0.863	-0.863	-0.863			
theta_pr2[2,99]	-0.863		9.08e-14	-0.863	-0.863	-0.863			
theta_pr2[2,100]	-0.207		1.09e-14	-0.207	-0.207	-0.207			
theta_pr2[2,101]	-1.08		7.39e-14	-1.08	-1.08	-1.08			
theta_pr2[2,102]	-0.387		2.53e-14	-0.387	-0.387	-0.387			
theta_pr2[2,103]	-0.721		4.81e-14	-0.721	-0.721	-0.721			
theta_pr2[2,104]	-1.08		7.39e-14	-1.08	-1.08	-1.08			
theta_pr2[2,105]	-0.953		6.94e-14	-0.953	-0.953	-0.953			
theta_pr2[2,106]	-1.08		7.39e-14	-1.08	-1.08	-1.08			
theta_pr2[2,107]	-1.08		7.39e-14	-1.08	-1.08	-1.08			
theta_pr2[2,108]	-1.08		7.39e-14	-1.08	-1.08	-1.08			
theta_pr2[2,109]	-1.08		7.39e-14	-1.08	-1.08	-1.08			
theta_pr2[2,110]	0.857		7.52e-14	0.857	0.857	0.857			
theta_pr2[2,111]	1.54		7.13e-14	1.54	1.54	1.54			
theta_pr2[2,112]	-0.953		6.94e-14	-0.953	-0.953	-0.953			
theta_pr2[2,113]	1.54		7.13e-14	1.54	1.54	1.54			
theta_pr2[2,114]	0.0496		4.5e-15	0.0496	0.0496	0.0496			
theta_pr2[2,115]	0.0496		4.5e-15	0.0496	0.0496	0.0496			
theta_pr2[2,116]	1.23		6.4e-15	1.23	1.23	1.23			
theta_pr2[2,117]	0.857		7.52e-14	0.857	0.857	0.857			
theta_pr2[2,118]	-1.08		7.39e-14	-1.08	-1.08	-1.08			
theta_pr2[2,119]	-0.863		9.08e-14	-0.863	-0.863	-0.863			
theta_pr2[2,120]	-1.11		3.71e-14	-1.11	-1.11	-1.11			
theta_pr2[2,121]	1.97		1.01e-13	1.97	1.97	1.97			
theta_pr2[2,122]	0.588		7.1e-15	0.588	0.588	0.588			
theta_pr2[2,123]	1.23		6.4e-15	1.23	1.23	1.23			
theta_pr2[2,124]	-0.721		4.81e-14	-0.721	-0.721	-0.721			
theta_pr2[2,125]	0.0496		4.5e-15	0.0496	0.0496	0.0496			
theta_pr2[2,126]	-1.08		7.39e-14	-1.08	-1.08	-1.08			
theta_pr2[2,127]	1.23		6.4e-15	1.23	1.23	1.23			
theta_pr2[2,128]	0.0496		4.5e-15	0.0496	0.0496	0.0496			
theta_pr2[2,129]	-0.953		6.94e-14	-0.953	-0.953	-0.953			
theta_pr2[2,130]	-0.586		2.38e-14	-0.586	-0.586	-0.586			
theta_pr2[2,131]	-1.11		3.71e-14	-1.11	-1.11	-1.11			
theta_pr2[2,132]	-0.953		6.94e-14	-0.953	-0.953	-0.953			
theta_pr2[2,133]	-0.721		4.81e-14	-0.721	-0.721	-0.721			
theta_pr2[2,134]	-0.953		6.94e-14	-0.953	-0.953	-0.953			
theta_pr2[2,135]	-0.387		2.53e-14	-0.387	-0.387	-0.387			
theta_pr2[2,136]	-1.08		7.39e-14	-1.08	-1.08	-1.08			
theta_pr2[2,137]	-1.11		3.71e-14	-1.11	-1.11	-1.11			
theta_pr2[2,138]	-0.953		6.94e-14	-0.953	-0.953	-0.953			
theta_pr2[2,139]	1.23		6.4e-15	1.23	1.23	1.23			
theta_pr2[2,140]	0.0496		4.5e-15	0.0496	0.0496	0.0496			
theta_pr2[2,141]	1.97		1.01e-13	1.97	1.97	1.97			
theta_pr2[2,142]	-0.863		9.08e-14	-0.863	-0.863	-0.863			
theta_pr2[2,143]	-0.953		6.94e-14	-0.953	-0.953	-0.953			
theta_pr2[2,144]	1.54		7.13e-14	1.54	1.54	1.54			
theta_pr2[2,145]	0.274		1.99e-14	0.274	0.274	0.274			
theta_pr2[3,1]	0.825	0.0057	0.666	-0.405	0.785	2.18	13646.0	1.19	1.0
theta_pr2[3,2]	-1.16	0.00343	0.232	-1.64	-1.16	-0.722	4590.0	0.399	1.0
theta_pr2[3,3]	0.431	0.00583	0.652	-0.657	0.35	1.85	12499.0	1.09	1.0
theta_pr2[3,4]	-0.564	0.00881	0.967	-2.25	-0.626	1.4	12034.0	1.05	1.0
theta_pr2[3,5]	1.56	0.00524	0.667	0.285	1.53	2.89	16216.0	1.41	1.0
theta_pr2[3,6]	-0.468	0.00569	0.533	-1.32	-0.548	0.749	8751.0	0.761	1.0
theta_pr2[3,7]	1.06	0.00559	0.678	-0.216	1.02	2.43	14736.0	1.28	1.0
theta_pr2[3,8]	-0.341	0.00584	0.571	-1.27	-0.414	0.946	9537.0	0.83	1.0
theta_pr2[3,9]	-0.839	0.0112	0.878	-2.04	-1.09	1.19	6168.0	0.537	1.0
theta_pr2[3,10]	0.499	0.00504	0.622	-0.602	0.443	1.8	15247.0	1.33	1.0
theta_pr2[3,11]	0.202	0.00505	0.608	-0.854	0.141	1.48	14493.0	1.26	1.0
theta_pr2[3,12]	0.162	0.00767	0.887	-1.49	0.13	1.91	13364.0	1.16	1.0
theta_pr2[3,13]	-0.48	0.0103	0.986	-2.21	-0.554	1.49	9232.0	0.803	1.0
theta_pr2[3,14]	0.372	0.00768	0.864	-1.17	0.329	2.09	12644.0	1.1	1.0
theta_pr2[3,15]	-0.0895	0.0114	0.995	-1.84	-0.0995	1.83	7597.0	0.661	1.0
theta_pr2[3,16]	1.33	0.00577	0.664	0.0613	1.29	2.66	13230.0	1.15	1.0
theta_pr2[3,17]	-0.0995	0.00696	0.761	-1.4	-0.176	1.49	11937.0	1.04	1.0
theta_pr2[3,18]	0.413	0.00875	0.896	-1.22	0.378	2.18	10477.0	0.911	1.0
theta_pr2[3,19]	0.628	0.0052	0.624	-0.519	0.585	1.9	14385.0	1.25	1.0
theta_pr2[3,20]	-0.985	0.00452	0.334	-1.55	-1.02	-0.268	5453.0	0.474	1.0
theta_pr2[3,21]	-2.29	0.00819	0.437	-3.0	-2.31	-1.62	2853.0	0.248	1.0
