	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
sigma[1,1]	1.17	0.00477	0.13	0.92	1.16	1.43	745.0	0.00441	1.01
sigma[1,2]	0.0834	0.00847	0.0636	0.0173	0.0697	0.281	56.5	0.000334	1.14
sigma[2,1]	0.618	0.00142	0.0585	0.502	0.617	0.732	1684.0	0.00996	1.0
sigma[2,2]	0.232	0.00222	0.0246	0.165	0.233	0.274	122.0	0.000721	1.06
L[1,1]	1.0		7.32e-14	1.0	1.0	1.0			
L[1,2]	0.0		0.0	0.0	0.0	0.0			
L[1,3]	0.0		0.0	0.0	0.0	0.0			
L[1,4]	0.0		0.0	0.0	0.0	0.0			
L[2,1]	0.000878	0.000697	0.14	-0.285	-0.000219	0.263	40479.0	0.239	1.0
L[2,2]	0.99	0.00013	0.014	0.947	0.995	1.0	11708.0	0.0692	1.0
L[2,3]	0.0		0.0	0.0	0.0	0.0			
L[2,4]	0.0		0.0	0.0	0.0	0.0			
L[3,1]	0.27	0.00117	0.091	0.0767	0.272	0.433	6070.0	0.0359	1.0
L[3,2]	0.118	0.00109	0.0914	-0.0695	0.118	0.286	7044.0	0.0417	1.0
L[3,3]	0.947	0.000376	0.0292	0.876	0.95	0.99	6017.0	0.0356	1.0
L[3,4]	0.0		0.0	0.0	0.0	0.0			
L[4,1]	-0.00276	0.00156	0.0874	-0.183	-0.00158	0.159	3139.0	0.0186	1.0
L[4,2]	-0.115	0.00122	0.0827	-0.281	-0.117	0.0409	4593.0	0.0272	1.0
L[4,3]	-0.46	0.00289	0.0892	-0.631	-0.464	-0.28	956.0	0.00565	1.01
L[4,4]	0.866	0.00132	0.0472	0.759	0.87	0.946	1277.0	0.00755	1.01
b1[1,1]	31.4	0.0531	7.28	18.6	30.7	46.6	18752.0	0.111	1.0
b1[1,2]	3.95	0.00688	0.593	2.86	3.91	5.16	7419.0	0.0439	1.0
b1[1,3]	20.8	0.0516	6.67	10.7	19.7	35.9	16688.0	0.0987	1.0
b1[1,4]	3.1	0.0895	5.53	0.0796	1.29	19.5	3820.0	0.0226	1.0
b1[1,5]	37.1	0.363	8.35	21.1	36.7	53.7	529.0	0.00313	1.01
b1[1,6]	8.72	0.0254	2.46	5.43	8.24	14.4	9396.0	0.0556	1.0
b1[1,7]	27.1	0.0387	6.15	16.9	26.3	40.3	25197.0	0.149	1.0
b1[1,8]	9.21	0.0112	1.54	6.45	9.09	12.4	19031.0	0.113	1.0
b1[1,9]	25.7	0.118	12.4	4.42	25.5	49.8	11095.0	0.0656	1.0
b1[1,10]	20.2	0.0705	8.16	8.43	18.8	38.3	13370.0	0.0791	1.0
b1[1,11]	27.8	0.0544	7.49	15.2	27.0	43.9	18940.0	0.112	1.0
b1[1,12]	9.11	0.0926	8.7	1.11	5.56	31.5	8836.0	0.0523	1.0
b1[1,13]	21.3	0.0783	8.94	8.02	19.8	40.7	13020.0	0.077	1.0
b1[1,14]	16.0	0.0894	9.54	2.79	14.3	36.7	11387.0	0.0673	1.0
b1[1,15]	25.9	0.101	7.83	12.8	25.0	42.5	6061.0	0.0358	1.0
b1[1,16]	7.04	0.0578	3.8	3.22	6.03	16.9	4309.0	0.0255	1.0
b1[1,17]	16.0	0.104	10.0	2.7	14.2	37.7	9220.0	0.0545	1.0
b1[1,18]	36.2	0.0847	8.02	21.6	35.7	52.5	8957.0	0.053	1.0
b1[1,19]	6.7	0.0388	2.74	4.02	6.06	12.9	5000.0	0.0296	1.0
b1[1,20]	1.31	0.0354	1.1	0.671	1.26	1.89	956.0	0.00566	1.0
b1[1,21]	16.3	0.0398	4.92	9.37	15.3	28.1	15349.0	0.0908	1.0
b1[1,22]	32.5	0.0677	9.15	16.3	31.8	51.4	18298.0	0.108	1.0
b1[1,23]	19.2	0.0335	4.5	12.0	18.6	29.2	18077.0	0.107	1.0
b1[1,24]	29.3	0.0448	6.77	17.7	28.6	43.6	22801.0	0.135	1.0
b1[1,25]	31.8	0.0689	9.29	15.5	31.0	50.8	18191.0	0.108	1.0
b1[1,26]	18.4	0.0956	10.2	4.7	16.5	40.7	11411.0	0.0675	1.0
b1[1,27]	11.9	0.0589	6.78	3.11	10.2	28.6	13241.0	0.0783	1.0
b1[1,28]	37.0	0.0481	7.18	23.8	36.5	51.7	22287.0	0.132	1.0
b1[1,29]	12.1	0.184	11.9	0.573	7.28	38.8	4212.0	0.0249	1.0
b1[1,30]	3.11	0.105	5.38	0.334	1.56	20.1	2638.0	0.0156	1.0
b1[1,31]	9.54	0.227	13.2	-1.75	1.91	40.2	3361.0	0.0199	1.0
b1[1,32]	12.1	0.0617	6.67	4.58	10.1	29.1	11681.0	0.0691	1.0
b1[1,33]	21.4	0.0435	5.45	13.0	20.5	33.8	15667.0	0.0927	1.0
b1[1,34]	10.6	0.123	10.0	1.46	6.08	35.0	6634.0	0.0392	1.0
b1[1,35]	40.7	0.0493	7.48	27.2	40.1	56.1	23008.0	0.136	1.0
b1[1,36]	33.1	0.0423	6.92	20.9	32.5	47.6	26774.0	0.158	1.0
b1[1,37]	9.39	0.237	13.2	-1.13	1.68	41.2	3124.0	0.0185	1.0
b1[1,38]	7.5	0.128	9.64	0.187	3.04	33.2	5661.0	0.0335	1.0
b1[1,39]	29.3	0.134	10.2	9.91	28.8	49.5	5835.0	0.0345	1.0
b1[1,40]	28.6	0.0776	9.81	11.8	27.8	49.0	15980.0	0.0945	1.0
b1[1,41]	26.0	0.337	17.5	0.209	28.5	56.1	2706.0	0.016	1.0
b1[1,42]	17.8	0.0512	6.61	8.58	16.4	33.1	16663.0	0.0986	1.0
b1[1,43]	13.8	0.0378	2.98	9.19	13.4	20.6	6206.0	0.0367	1.0
b1[1,44]	10.2	0.0216	2.37	6.55	9.8	15.4	11986.0	0.0709	1.0
b1[1,45]	17.0	0.298	15.8	0.652	13.8	48.0	2829.0	0.0167	1.0
b1[1,46]	14.7	0.164	12.7	0.72	11.8	41.4	5969.0	0.0353	1.0
b1[1,47]	16.5	0.0444	5.44	9.05	15.3	29.5	15030.0	0.0889	1.0
b1[1,48]	19.2	0.0494	5.67	11.1	18.1	32.6	13157.0	0.0778	1.0
b1[1,49]	10.8	0.123	10.9	0.697	6.04	37.3	7851.0	0.0464	1.0
b1[1,50]	15.7	0.0723	7.72	5.64	13.9	33.8	11415.0	0.0675	1.0
b1[1,51]	20.9	0.0547	7.74	9.0	19.8	37.9	20030.0	0.118	1.0
b1[1,52]	9.85	0.0477	4.43	5.23	8.58	21.5	8633.0	0.0511	1.0
b1[1,53]	37.1	0.735	11.1	13.4	37.0	58.5	229.0	0.00135	1.03
b1[1,54]	28.6	0.0737	9.51	12.4	27.8	48.2	16624.0	0.0983	1.0
b1[1,55]	19.3	0.138	12.2	2.54	18.1	43.8	7856.0	0.0465	1.0
b1[1,56]	16.8	0.123	11.1	1.4	15.3	40.0	8170.0	0.0483	1.0
b1[1,57]	12.0	0.176	12.3	0.294	6.97	39.5	4859.0	0.0287	1.0
b1[1,58]	22.6	0.156	6.03	11.6	22.0	35.4	1497.0	0.00885	1.01
b1[1,59]	10.9	0.0967	8.99	1.61	7.72	33.0	8639.0	0.0511	1.0
b1[1,60]	32.0	0.0452	7.09	19.6	31.4	46.9	24535.0	0.145	1.0
b1[1,61]	16.8	0.0786	8.63	4.77	15.2	36.2	12066.0	0.0714	1.0
b1[1,62]	20.3	0.0506	6.27	11.4	19.1	34.8	15376.0	0.0909	1.0
b1[1,63]	16.0	0.0889	9.37	3.31	14.2	36.6	11108.0	0.0657	1.0
b1[1,64]	8.7	0.253	13.4	-2.87	1.04	41.0	2813.0	0.0166	1.0
b1[1,65]	17.2	0.116	10.8	1.11	16.1	39.7	8712.0	0.0515	1.0
b1[1,66]	23.9	0.261	8.27	8.16	23.3	40.7	1006.0	0.00595	1.01
b1[1,67]	23.2	0.0615	8.23	9.71	22.3	40.6	17950.0	0.106	1.0
b1[1,68]	32.5	0.0652	8.34	17.4	32.0	49.5	16337.0	0.0966	1.0
b1[1,69]	18.4	0.0597	7.14	7.81	17.1	34.6	14278.0	0.0844	1.0
b1[1,70]	20.0	0.0497	6.46	10.5	18.8	34.7	16919.0	0.1	1.0
b1[1,71]	31.9	0.0371	6.18	21.0	31.3	44.9	27823.0	0.165	1.0
b1[1,72]	27.1	0.0541	7.49	14.6	26.3	43.0	19153.0	0.113	1.0
b1[1,73]	8.61	0.135	9.56	0.952	3.95	33.0	5016.0	0.0297	1.0
b1[1,74]	19.6	0.0298	4.47	12.5	18.9	29.5	22451.0	0.133	1.0
b1[1,75]	15.1	0.0792	8.72	3.43	13.3	34.9	12112.0	0.0716	1.0
b1[1,76]	6.74	0.0666	2.09	4.1	6.36	11.2	984.0	0.00582	1.01
b1[1,77]	24.2	0.0661	8.11	10.8	23.2	41.1	15045.0	0.089	1.0
b1[1,78]	16.5	0.0968	9.74	3.58	14.4	38.4	10124.0	0.0599	1.0
b1[1,79]	16.2	0.029	3.77	10.4	15.6	24.7	16887.0	0.0999	1.0
b1[1,80]	23.1	0.101	10.2	5.74	22.4	44.0	10328.0	0.0611	1.0
b1[1,81]	22.2	0.0657	7.63	10.2	21.1	38.9	13460.0	0.0796	1.0
b1[1,82]	30.3	0.0743	8.21	15.5	29.7	47.1	12202.0	0.0722	1.0
b1[1,83]	11.1	0.211	13.3	-0.882	3.89	41.2	3933.0	0.0233	1.0
b1[1,84]	23.5	0.158	9.25	8.37	22.6	42.8	3426.0	0.0203	1.0
b1[1,85]	20.5	0.0937	9.55	5.34	19.4	40.4	10400.0	0.0615	1.0
b1[1,86]	14.3	0.0172	2.56	10.0	14.0	19.8	22250.0	0.132	1.0
b1[1,87]	2.05	0.02	1.03	1.17	1.96	3.08	2674.0	0.0158	1.0
b1[1,88]	17.2	0.0762	8.36	6.33	15.3	36.2	12042.0	0.0712	1.0
b1[1,89]	18.0	0.0968	10.4	3.83	16.2	40.1	11495.0	0.068	1.0
b1[1,90]	14.4	0.0413	3.67	9.16	13.7	22.9	7911.0	0.0468	1.0
b1[1,91]	11.7	0.104	10.3	1.49	7.74	36.0	9796.0	0.0579	1.0
b1[1,92]	20.0	0.154	3.91	13.7	19.5	28.7	640.0	0.00379	1.01
b1[1,93]	21.3	0.0813	9.15	6.93	20.3	40.5	12677.0	0.075	1.0
b1[1,94]	36.6	0.0791	8.09	21.6	36.2	53.0	10480.0	0.062	1.0
b1[1,95]	18.3	0.0943	9.6	4.49	16.9	38.9	10370.0	0.0613	1.0
b1[1,96]	13.9	0.0668	7.36	5.11	11.9	31.6	12138.0	0.0718	1.0
b1[1,97]	1.63	0.0163	0.956	0.922	1.57	2.34	3435.0	0.0203	1.0
b1[1,98]	22.4	0.067	7.92	10.2	21.3	39.7	13961.0	0.0826	1.0
b1[1,99]	11.8	0.152	11.4	0.46	7.53	37.9	5620.0	0.0332	1.0
b1[1,100]	15.3	0.0386	3.5	9.85	14.8	23.1	8195.0	0.0485	1.0
b1[1,101]	9.06	0.0169	2.11	6.07	8.73	13.6	15663.0	0.0926	1.0
b1[1,102]	29.7	0.0564	8.04	16.3	28.9	46.9	20334.0	0.12	1.0
b1[1,103]	3.15	0.00614	0.654	2.19	3.04	4.57	11374.0	0.0673	1.0
b1[1,104]	6.84	0.0156	1.79	4.2	6.55	10.8	13144.0	0.0777	1.0
b1[1,105]	10.8	0.0376	2.64	6.19	10.6	16.3	4931.0	0.0292	1.0
b1[1,106]	24.3	0.0511	6.95	13.1	23.3	39.3	18494.0	0.109	1.0
b1[1,107]	29.8	0.0665	8.38	15.7	29.0	47.5	15910.0	0.0941	1.0
b1[1,108]	34.3	0.282	9.15	17.1	33.9	52.3	1050.0	0.00621	1.01
b1[1,109]	23.3	0.0698	7.52	10.9	22.3	39.5	11582.0	0.0685	1.0
b1[1,110]	23.1	0.0639	8.04	11.2	21.7	41.0	15840.0	0.0937	1.0
b1[1,111]	31.1	0.0583	7.07	18.5	30.5	45.7	14668.0	0.0868	1.0
b1[1,112]	13.7	0.0531	6.03	5.79	12.2	28.4	12897.0	0.0763	1.0
b1[1,113]	19.5	0.0691	8.08	6.78	18.2	37.2	13650.0	0.0807	1.0
b1[1,114]	22.3	0.0618	7.82	10.2	21.1	39.4	16008.0	0.0947	1.0
b1[1,115]	11.1	0.0684	6.88	3.23	9.19	28.8	10126.0	0.0599	1.0
b1[1,116]	22.9	0.0943	8.46	8.3	22.1	40.7	8052.0	0.0476	1.0
b1[1,117]	7.39	0.0102	1.44	4.97	7.23	10.5	19877.0	0.118	1.0
b1[1,118]	13.9	0.333	14.7	-1.19	9.67	44.0	1941.0	0.0115	1.01
b1[1,119]	6.49	0.0201	1.76	3.97	6.19	10.5	7709.0	0.0456	1.0
b1[1,120]	13.3	0.0914	8.89	3.21	10.5	34.5	9468.0	0.056	1.0
b1[1,121]	3.98	0.102	4.99	1.35	2.54	19.1	2375.0	0.014	1.01
b1[1,122]	27.0	0.0683	8.65	12.3	26.1	45.1	16039.0	0.0949	1.0
b1[1,123]	24.7	0.078	8.95	9.95	23.8	43.6	13166.0	0.0779	1.0
b1[1,124]	39.2	0.425	9.04	21.3	39.0	56.3	453.0	0.00268	1.02
b1[1,125]	17.7	0.0552	6.57	8.22	16.4	32.7	14157.0	0.0837	1.0
b1[1,126]	16.4	0.115	10.8	2.1	14.6	39.2	8779.0	0.0519	1.0
b1[1,127]	16.5	0.115	10.7	1.86	15.0	39.4	8552.0	0.0506	1.0
b1[1,128]	9.92	0.219	12.6	-0.759	2.63	40.0	3317.0	0.0196	1.0
b1[2,1]	31.6	0.0476	7.19	19.1	30.9	46.7	22824.0	0.135	1.0
b1[2,2]	2.69	0.0032	0.441	1.87	2.67	3.58	19011.0	0.112	1.0
b1[2,3]	21.1	0.0499	6.52	11.4	19.9	36.0	17058.0	0.101	1.0
b1[2,4]	4.42	0.0809	5.12	1.84	2.98	19.5	4012.0	0.0237	1.0
b1[2,5]	36.0	0.995	10.5	-0.361	36.4	53.6	111.0	0.000658	1.06
b1[2,6]	8.49	0.0211	2.64	4.75	8.04	14.4	15630.0	0.0924	1.0
b1[2,7]	27.1	0.0394	6.15	16.8	26.3	40.2	24429.0	0.144	1.0
b1[2,8]	9.17	0.00684	1.25	6.82	9.1	11.7	33149.0	0.196	1.0
b1[2,9]	25.4	0.171	12.6	3.48	25.3	49.7	5476.0	0.0324	1.0
b1[2,10]	20.3	0.0711	8.13	8.43	18.9	38.4	13090.0	0.0774	1.0
b1[2,11]	27.8	0.0558	7.46	15.3	27.0	43.9	17875.0	0.106	1.0
b1[2,12]	9.49	0.0899	8.47	2.16	5.79	31.4	8886.0	0.0526	1.0
b1[2,13]	21.5	0.0763	8.76	9.04	19.9	40.8	13171.0	0.0779	1.0
b1[2,14]	16.2	0.087	9.4	3.66	14.4	36.9	11656.0	0.0689	1.0
b1[2,15]	24.6	0.572	9.17	5.76	24.5	42.5	257.0	0.00152	1.03
b1[2,16]	6.54	0.0387	3.72	3.16	5.47	16.3	9253.0	0.0547	1.0
b1[2,17]	15.8	0.106	10.1	2.21	13.9	37.6	9110.0	0.0539	1.0
b1[2,18]	36.6	0.054	7.83	22.5	36.1	52.8	21019.0	0.124	1.0
b1[2,19]	6.02	0.0367	2.94	2.84	5.37	12.6	6436.0	0.0381	1.0
b1[2,20]	1.04	0.0356	1.12	0.352	0.973	1.7	994.0	0.00588	1.0
b1[2,21]	16.5	0.0375	4.72	10.0	15.6	27.8	15829.0	0.0936	1.0
b1[2,22]	32.1	0.264	9.49	14.6	31.6	51.2	1290.0	0.00763	1.01
b1[2,23]	19.8	0.0294	4.29	13.0	19.2	29.4	21301.0	0.126	1.0
b1[2,24]	29.5	0.0437	6.68	18.0	28.7	43.7	23357.0	0.138	1.0
b1[2,25]	31.7	0.0784	9.31	15.4	31.0	50.8	14121.0	0.0835	1.0
b1[2,26]	18.5	0.0941	10.1	5.12	16.6	40.7	11491.0	0.068	1.0
b1[2,27]	12.4	0.0555	6.43	5.22	10.5	28.6	13430.0	0.0794	1.0
b1[2,28]	37.2	0.0451	7.09	24.3	36.7	51.7	24730.0	0.146	1.0
b1[2,29]	11.5	0.198	12.3	-0.319	6.52	38.9	3897.0	0.023	1.0
b1[2,30]	3.38	0.087	5.2	0.994	1.94	19.8	3573.0	0.0211	1.0
b1[2,31]	10.1	0.22	12.8	-0.643	2.56	40.3	3401.0	0.0201	1.0
b1[2,32]	12.6	0.0585	6.44	5.42	10.6	29.0	12132.0	0.0718	1.0
b1[2,33]	22.3	0.0408	5.28	14.1	21.4	34.2	16694.0	0.0987	1.0
b1[2,34]	9.97	0.118	10.3	0.488	5.56	35.0	7694.0	0.0455	1.0
b1[2,35]	40.7	0.0548	7.49	27.2	40.2	56.1	18690.0	0.111	1.0
b1[2,36]	32.8	0.0767	7.03	20.2	32.2	47.4	8387.0	0.0496	1.0
b1[2,37]	9.13	0.237	13.4	-1.7	1.17	41.2	3186.0	0.0188	1.0
b1[2,38]	8.48	0.118	9.13	1.73	4.13	33.3	6024.0	0.0356	1.0
b1[2,39]	29.6	0.0878	10.0	11.3	29.0	49.7	12981.0	0.0768	1.0
b1[2,40]	28.7	0.0778	9.71	12.3	27.9	49.2	15594.0	0.0922	1.0
b1[2,41]	25.9	0.343	17.6	0.0641	28.4	56.1	2642.0	0.0156	1.0
b1[2,42]	17.2	0.134	7.05	6.14	15.9	33.1	2759.0	0.0163	1.01
b1[2,43]	13.7	0.0184	2.85	9.17	13.3	20.0	24020.0	0.142	1.0
b1[2,44]	10.1	0.0154	2.16	6.86	9.8	14.8	19523.0	0.115	1.0
b1[2,45]	16.6	0.31	16.2	-0.346	13.3	48.1	2726.0	0.0161	1.0
b1[2,46]	14.1	0.187	13.1	-0.455	11.3	41.5	4926.0	0.0291	1.0
b1[2,47]	15.9	0.051	5.71	7.83	14.8	29.4	12550.0	0.0742	1.0
b1[2,48]	20.0	0.044	5.39	12.2	19.0	32.7	15018.0	0.0888	1.0
b1[2,49]	11.3	0.117	10.5	2.02	6.34	37.2	8054.0	0.0476	1.0
b1[2,50]	15.9	0.0703	7.58	6.18	14.1	33.7	11643.0	0.0689	1.0
b1[2,51]	20.9	0.0553	7.7	9.06	19.7	38.0	19393.0	0.115	1.0
b1[2,52]	8.99	0.0547	4.83	3.66	7.71	21.3	7798.0	0.0461	1.0
b1[2,53]	36.3	1.45	12.9	-1.42	36.9	58.6	79.4	0.00047	1.08
b1[2,54]	28.7	0.0786	9.49	12.6	27.9	48.2	14597.0	0.0863	1.0
b1[2,55]	18.7	0.214	12.7	0.623	17.8	43.9	3513.0	0.0208	1.0
b1[2,56]	16.7	0.125	11.2	1.29	15.3	40.1	7994.0	0.0473	1.0
b1[2,57]	11.7	0.179	12.5	-0.228	6.59	39.6	4884.0	0.0289	1.0
b1[2,58]	23.3	0.0355	5.53	14.5	22.6	35.5	24261.0	0.143	1.0
b1[2,59]	11.2	0.0962	8.78	2.45	7.98	32.9	8315.0	0.0492	1.0
b1[2,60]	31.9	0.0542	7.17	19.2	31.3	47.0	17471.0	0.103	1.0
b1[2,61]	16.7	0.0784	8.66	4.8	15.1	35.9	12198.0	0.0721	1.0
b1[2,62]	19.9	0.0968	6.53	9.86	18.9	34.8	4552.0	0.0269	1.0
b1[2,63]	15.8	0.0889	9.39	3.24	14.1	36.6	11164.0	0.066	1.0
b1[2,64]	8.59	0.256	13.5	-2.85	0.745	41.2	2801.0	0.0166	1.0
b1[2,65]	17.6	0.109	10.5	2.47	16.4	39.8	9272.0	0.0548	1.0
b1[2,66]	24.5	0.0588	7.7	12.1	23.7	40.9	17133.0	0.101	1.0
b1[2,67]	22.7	0.146	8.53	8.2	22.0	40.6	3401.0	0.0201	1.0
b1[2,68]	32.7	0.0612	8.21	18.1	32.2	49.5	17990.0	0.106	1.0
b1[2,69]	18.6	0.0583	7.01	8.61	17.2	34.7	14467.0	0.0856	1.0
b1[2,70]	20.0	0.0488	6.4	10.5	18.9	34.7	17203.0	0.102	1.0
b1[2,71]	31.6	0.0873	6.31	20.5	31.0	44.9	5217.0	0.0309	1.0
b1[2,72]	27.1	0.0558	7.42	14.8	26.3	42.8	17713.0	0.105	1.0
b1[2,73]	8.35	0.122	9.61	0.793	3.6	33.1	6206.0	0.0367	1.0
b1[2,74]	18.9	0.259	5.16	8.09	18.6	29.4	396.0	0.00234	1.02
b1[2,75]	15.2	0.0783	8.61	4.22	13.3	34.9	12100.0	0.0716	1.0
b1[2,76]	5.68	0.0218	1.94	3.49	5.29	9.68	7907.0	0.0468	1.0
b1[2,77]	24.5	0.063	7.91	11.7	23.5	41.3	15799.0	0.0934	1.0
b1[2,78]	16.9	0.0937	9.5	4.94	14.5	38.4	10268.0	0.0607	1.0
b1[2,79]	16.1	0.0281	3.84	10.1	15.5	24.7	18759.0	0.111	1.0
b1[2,80]	23.1	0.103	10.2	6.12	22.3	43.8	9830.0	0.0581	1.0
b1[2,81]	22.9	0.0572	7.31	11.6	21.8	39.1	16338.0	0.0966	1.0
b1[2,82]	29.6	0.451	9.01	9.83	29.3	47.1	399.0	0.00236	1.02
b1[2,83]	11.2	0.208	13.2	-0.527	4.01	41.4	4006.0	0.0237	1.0
b1[2,84]	22.8	0.519	10.1	1.35	22.4	42.7	380.0	0.00225	1.02
b1[2,85]	19.8	0.361	10.2	1.68	19.0	40.3	793.0	0.00469	1.01
b1[2,86]	14.3	0.0164	2.6	9.94	14.0	19.9	24997.0	0.148	1.0
b1[2,87]	1.4	0.0203	1.06	0.642	1.29	2.43	2731.0	0.0161	1.0
b1[2,88]	16.7	0.0815	8.61	5.65	14.8	36.2	11156.0	0.066	1.0
b1[2,89]	17.8	0.0998	10.5	3.57	16.1	39.9	11015.0	0.0651	1.0
b1[2,90]	13.8	0.0309	3.77	8.2	13.2	22.5	14949.0	0.0884	1.0
b1[2,91]	12.2	0.0975	9.84	2.72	8.17	36.0	10172.0	0.0602	1.0
b1[2,92]	19.0	0.0408	3.63	13.0	18.6	26.9	7907.0	0.0468	1.0
b1[2,93]	20.8	0.27	9.64	3.87	20.0	40.5	1273.0	0.00753	1.01
b1[2,94]	37.0	0.0538	7.92	22.6	36.5	53.1	21695.0	0.128	1.0
b1[2,95]	18.0	0.105	9.87	3.41	16.6	38.9	8835.0	0.0523	1.0
b1[2,96]	13.5	0.0678	7.56	4.25	11.5	31.5	12419.0	0.0735	1.0
b1[2,97]	1.72	0.0162	1.02	0.837	1.62	2.87	3915.0	0.0232	1.0
b1[2,98]	21.6	0.324	8.72	6.2	20.9	39.7	725.0	0.00429	1.01
b1[2,99]	11.9	0.149	11.4	0.681	7.44	37.9	5884.0	0.0348	1.0
b1[2,100]	14.1	0.154	4.12	7.19	13.7	22.8	719.0	0.00425	1.01
b1[2,101]	8.71	0.045	2.65	4.24	8.45	14.2	3463.0	0.0205	1.0
b1[2,102]	29.8	0.0569	7.99	16.4	29.0	46.9	19738.0	0.117	1.0
b1[2,103]	4.74	0.0221	1.06	3.05	4.59	7.04	2286.0	0.0135	1.01
b1[2,104]	7.45	0.0133	1.59	5.06	7.23	10.9	14188.0	0.0839	1.0
b1[2,105]	12.0	0.0199	2.16	8.24	11.7	16.6	11704.0	0.0692	1.0
b1[2,106]	24.2	0.0512	6.91	13.2	23.2	39.3	18232.0	0.108	1.0
b1[2,107]	30.1	0.0623	8.26	16.5	29.2	47.6	17587.0	0.104	1.0
b1[2,108]	34.9	0.078	8.68	19.3	34.3	52.5	12389.0	0.0733	1.0
b1[2,109]	23.8	0.0547	7.2	12.3	22.8	39.7	17307.0	0.102	1.0
b1[2,110]	22.9	0.0668	8.15	10.7	21.6	40.9	14885.0	0.088	1.0
b1[2,111]	31.5	0.044	6.83	19.7	30.9	45.8	24149.0	0.143	1.0
b1[2,112]	13.9	0.0507	5.84	6.7	12.4	28.1	13242.0	0.0783	1.0
b1[2,113]	19.9	0.0626	7.78	8.63	18.5	37.3	15434.0	0.0913	1.0
b1[2,114]	21.8	0.101	8.1	8.86	20.8	39.4	6387.0	0.0378	1.0
b1[2,115]	11.9	0.0602	6.41	5.12	9.9	28.7	11334.0	0.067	1.0
b1[2,116]	23.4	0.064	8.11	10.4	22.3	40.9	16042.0	0.0949	1.0
b1[2,117]	7.96	0.0101	1.47	5.45	7.81	11.1	21238.0	0.126	1.0
b1[2,118]	15.2	0.271	13.5	1.8	10.2	44.0	2481.0	0.0147	1.01
b1[2,119]	6.71	0.0135	1.76	4.14	6.41	10.6	17048.0	0.101	1.0
b1[2,120]	13.1	0.0899	8.91	3.14	10.3	34.4	9836.0	0.0582	1.0
b1[2,121]	4.47	0.0844	4.75	1.84	3.22	18.3	3168.0	0.0187	1.01
b1[2,122]	27.3	0.0649	8.44	13.7	26.2	45.2	16907.0	0.1	1.0
b1[2,123]	24.6	0.0804	9.01	9.66	23.6	43.5	12551.0	0.0742	1.0
b1[2,124]	39.9	0.101	8.23	24.6	39.4	56.6	6663.0	0.0394	1.0
b1[2,125]	17.7	0.0555	6.48	8.69	16.3	32.7	13610.0	0.0805	1.0
b1[2,126]	16.6	0.11	10.5	2.97	14.8	39.2	9215.0	0.0545	1.0
b1[2,127]	16.2	0.118	10.8	1.33	14.7	39.2	8389.0	0.0496	1.0
b1[2,128]	9.17	0.235	13.1	-2.2	1.45	40.0	3126.0	0.0185	1.0
a1[1,1]	0.045	9.03e-05	0.0129	0.0248	0.0431	0.0738	20487.0	0.121	1.0
a1[1,2]	0.522	0.00065	0.0974	0.33	0.52	0.709	22429.0	0.133	1.0
a1[1,3]	0.0755	0.000214	0.0305	0.0317	0.0698	0.145	20227.0	0.12	1.0
a1[1,4]	0.197	0.00206	0.17	0.00379	0.151	0.588	6825.0	0.0404	1.0
a1[1,5]	0.0682	0.00107	0.0188	0.0395	0.0655	0.11	308.0	0.00182	1.02
a1[1,6]	0.28	0.000694	0.0865	0.115	0.276	0.453	15510.0	0.0917	1.0
a1[1,7]	0.126	0.000193	0.0355	0.0652	0.122	0.201	33714.0	0.199	1.0
a1[1,8]	0.245	0.000347	0.0563	0.143	0.24	0.361	26408.0	0.156	1.0
a1[1,9]	0.0357	0.000423	0.0387	0.00967	0.0227	0.142	8387.0	0.0496	1.0
a1[1,10]	0.0839	0.000361	0.0438	0.0295	0.0729	0.191	14744.0	0.0872	1.0
a1[1,11]	0.0914	0.000202	0.0312	0.0448	0.0862	0.162	23834.0	0.141	1.0
a1[1,12]	0.0796	0.000947	0.0935	0.0057	0.046	0.334	9745.0	0.0576	1.0
a1[1,13]	0.0652	0.000331	0.0383	0.022	0.0547	0.159	13410.0	0.0793	1.0
a1[1,14]	0.0416	0.000585	0.0481	0.00762	0.0256	0.163	6769.0	0.04	1.0
a1[1,15]	0.175	0.00114	0.0563	0.0835	0.167	0.297	2441.0	0.0144	1.0
a1[1,16]	0.144	0.000737	0.0663	0.036	0.135	0.288	8095.0	0.0479	1.0
a1[1,17]	0.0521	0.000608	0.0535	0.00964	0.0324	0.196	7747.0	0.0458	1.0
a1[1,18]	0.0617	0.00022	0.0191	0.0333	0.0586	0.105	7575.0	0.0448	1.0
a1[1,19]	0.259	0.00154	0.0949	0.0738	0.256	0.448	3782.0	0.0224	1.0
a1[1,20]	0.596	0.00146	0.149	0.252	0.606	0.845	10516.0	0.0622	1.0
a1[1,21]	0.133	0.00033	0.0485	0.0546	0.127	0.24	21565.0	0.128	1.0
a1[1,22]	0.063	0.000146	0.0225	0.0314	0.0587	0.115	23621.0	0.14	1.0
a1[1,23]	0.141	0.000343	0.0445	0.0662	0.136	0.236	16862.0	0.0997	1.0
a1[1,24]	0.0596	0.000104	0.0169	0.0328	0.0572	0.0968	26466.0	0.157	1.0
a1[1,25]	0.0615	0.00015	0.0235	0.0297	0.0566	0.118	24557.0	0.145	1.0
