	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
sigma[1,2]	0.0847	0.00896	0.0674	0.0172	0.0695	0.317	56.6	0.000649	1.07
sigma[2,1]	0.619	0.0014	0.0575	0.503	0.619	0.73	1685.0	0.0193	1.0
sigma[2,2]	0.232	0.00237	0.0251	0.158	0.233	0.273	112.0	0.00129	1.03
L[1,1]	1.0		7.75e-14	1.0	1.0	1.0			
L[1,2]	0.0		0.0	0.0	0.0	0.0			
L[1,3]	0.0		0.0	0.0	0.0	0.0			
L[1,4]	0.0		0.0	0.0	0.0	0.0			
L[2,1]	-0.000245	0.000772	0.14	-0.286	-0.00101	0.264	32816.0	0.377	1.0
L[2,2]	0.99	0.000164	0.0138	0.947	0.996	1.0	7087.0	0.0813	1.0
L[2,3]	0.0		0.0	0.0	0.0	0.0			
L[2,4]	0.0		0.0	0.0	0.0	0.0			
L[3,1]	0.27	0.00124	0.0913	0.0748	0.271	0.435	5386.0	0.0618	1.0
L[3,2]	0.119	0.0012	0.092	-0.0718	0.12	0.293	5870.0	0.0674	1.0
L[3,3]	0.946	0.000403	0.0291	0.874	0.95	0.99	5215.0	0.0598	1.0
L[3,4]	0.0		0.0	0.0	0.0	0.0			
L[4,1]	-0.00154	0.00161	0.0882	-0.182	-0.00145	0.164	3005.0	0.0345	1.0
L[4,2]	-0.119	0.0013	0.0823	-0.285	-0.12	0.0377	4005.0	0.046	1.0
L[4,3]	-0.461	0.00296	0.0903	-0.634	-0.466	-0.28	930.0	0.0107	1.01
L[4,4]	0.865	0.00135	0.0484	0.753	0.869	0.947	1290.0	0.0148	1.01
b1[1,1]	31.4	0.057	7.3	18.6	30.8	46.6	16415.0	0.188	1.0
b1[1,2]	3.94	0.00952	0.586	2.88	3.9	5.13	3790.0	0.0435	1.0
b1[1,3]	20.8	0.0566	6.6	10.7	19.7	35.6	13599.0	0.156	1.0
b1[1,4]	3.08	0.0904	5.59	0.066	1.26	20.4	3822.0	0.0439	1.0
b1[1,5]	37.0	0.386	8.49	20.6	36.7	54.2	484.0	0.00556	1.01
b1[1,6]	8.78	0.037	2.53	5.42	8.3	14.7	4671.0	0.0536	1.0
b1[1,7]	27.2	0.048	6.32	17.0	26.3	40.9	17335.0	0.199	1.0
b1[1,8]	9.21	0.0121	1.56	6.43	9.08	12.4	16832.0	0.193	1.0
b1[1,9]	25.4	0.141	12.5	4.27	25.2	49.5	7943.0	0.0912	1.0
b1[1,10]	20.1	0.0866	8.21	8.26	18.7	38.4	8997.0	0.103	1.0
b1[1,11]	27.7	0.0687	7.38	15.4	26.9	43.5	11547.0	0.133	1.0
b1[1,12]	9.1	0.103	8.6	1.13	5.66	31.2	6966.0	0.0799	1.0
b1[1,13]	21.3	0.0875	9.05	8.01	19.8	41.5	10706.0	0.123	1.0
b1[1,14]	16.0	0.0926	9.49	2.75	14.4	36.7	10493.0	0.12	1.0
b1[1,15]	25.8	0.124	7.72	13.0	25.0	42.4	3908.0	0.0448	1.0
b1[1,16]	7.12	0.0716	4.0	3.23	5.99	17.7	3126.0	0.0359	1.0
b1[1,17]	16.1	0.116	10.0	2.73	14.3	37.8	7429.0	0.0853	1.0
b1[1,18]	36.1	0.113	8.1	21.4	35.5	52.8	5135.0	0.0589	1.0
b1[1,19]	6.7	0.0488	2.77	4.03	6.06	12.9	3231.0	0.0371	1.0
b1[1,20]	1.35	0.0456	1.54	0.664	1.26	1.92	1147.0	0.0132	1.0
b1[1,21]	16.3	0.042	4.83	9.27	15.4	27.7	13232.0	0.152	1.0
b1[1,22]	32.5	0.0793	9.24	16.1	31.8	51.8	13595.0	0.156	1.0
b1[1,23]	19.2	0.0385	4.46	12.0	18.6	29.2	13439.0	0.154	1.0
b1[1,24]	29.2	0.0506	6.78	17.4	28.6	43.7	17987.0	0.206	1.0
b1[1,25]	31.8	0.0726	9.26	15.5	31.0	50.9	16293.0	0.187	1.0
b1[1,26]	18.4	0.11	10.2	4.73	16.5	40.6	8664.0	0.0994	1.0
b1[1,27]	11.9	0.0636	6.71	3.06	10.1	28.3	11133.0	0.128	1.0
b1[1,28]	37.0	0.0604	7.26	23.7	36.6	51.7	14450.0	0.166	1.0
b1[1,29]	12.4	0.182	12.1	0.573	7.83	39.3	4400.0	0.0505	1.0
b1[1,30]	3.06	0.0875	5.29	0.337	1.55	19.3	3658.0	0.042	1.0
b1[1,31]	9.64	0.233	13.1	-1.77	2.11	39.7	3164.0	0.0363	1.0
b1[1,32]	12.0	0.066	6.59	4.6	10.0	28.7	9971.0	0.114	1.0
b1[1,33]	21.2	0.0561	5.37	13.0	20.4	33.4	9173.0	0.105	1.0
b1[1,34]	10.5	0.13	10.0	1.45	5.92	34.6	5912.0	0.0678	1.0
b1[1,35]	40.7	0.0551	7.44	27.4	40.1	56.0	18239.0	0.209	1.0
b1[1,36]	33.1	0.049	6.84	21.0	32.5	47.2	19522.0	0.224	1.0
b1[1,37]	9.49	0.244	13.2	-1.14	1.76	41.1	2925.0	0.0336	1.0
b1[1,38]	7.02	0.128	9.27	0.168	2.81	32.5	5265.0	0.0604	1.0
b1[1,39]	29.5	0.161	10.3	10.1	29.2	50.3	4113.0	0.0472	1.0
b1[1,40]	28.7	0.0841	9.73	12.0	27.9	48.8	13378.0	0.154	1.0
b1[1,41]	26.5	0.39	17.3	0.207	29.0	55.9	1981.0	0.0227	1.0
b1[1,42]	17.7	0.0594	6.66	8.48	16.4	33.5	12598.0	0.145	1.0
b1[1,43]	13.9	0.0414	3.03	9.17	13.4	20.6	5335.0	0.0612	1.0
b1[1,44]	10.2	0.0306	2.42	6.59	9.79	15.4	6277.0	0.072	1.0
b1[1,45]	17.4	0.319	15.9	0.652	15.0	48.4	2485.0	0.0285	1.0
b1[1,46]	14.8	0.19	12.7	0.715	12.0	41.6	4463.0	0.0512	1.0
b1[1,47]	16.5	0.0478	5.47	9.13	15.3	29.4	13107.0	0.15	1.0
b1[1,48]	19.0	0.048	5.51	11.1	18.0	31.9	13152.0	0.151	1.0
b1[1,49]	10.8	0.128	10.9	0.689	5.99	37.1	7288.0	0.0836	1.0
b1[1,50]	15.6	0.0773	7.56	5.64	13.9	33.3	9563.0	0.11	1.0
b1[1,51]	21.0	0.0685	7.81	8.86	19.9	38.0	13003.0	0.149	1.0
b1[1,52]	9.84	0.0518	4.43	5.22	8.58	21.3	7325.0	0.0841	1.0
b1[1,53]	37.1	0.746	11.1	13.5	37.0	58.5	223.0	0.00256	1.02
b1[1,54]	28.5	0.0931	9.53	12.3	27.7	48.3	10474.0	0.12	1.0
b1[1,55]	19.4	0.15	12.2	2.54	18.4	43.7	6595.0	0.0757	1.0
b1[1,56]	17.0	0.133	11.3	1.44	15.6	40.7	7189.0	0.0825	1.0
b1[1,57]	11.9	0.191	12.2	0.323	6.75	39.5	4119.0	0.0473	1.0
b1[1,58]	22.6	0.165	6.18	11.3	22.0	35.7	1404.0	0.0161	1.0
b1[1,59]	10.9	0.101	8.93	1.64	7.71	32.5	7779.0	0.0893	1.0
b1[1,60]	32.0	0.0517	7.05	19.7	31.4	46.9	18590.0	0.213	1.0
b1[1,61]	16.9	0.085	8.63	4.88	15.2	36.2	10314.0	0.118	1.0
b1[1,62]	20.2	0.0543	6.2	11.3	19.1	34.8	13026.0	0.149	1.0
b1[1,63]	16.1	0.103	9.38	3.35	14.3	36.5	8343.0	0.0957	1.0
b1[1,64]	9.05	0.27	13.6	-2.88	1.11	41.6	2542.0	0.0292	1.0
b1[1,65]	17.2	0.123	10.7	1.16	16.2	39.3	7572.0	0.0869	1.0
b1[1,66]	23.8	0.306	8.28	8.0	23.1	41.1	730.0	0.00837	1.01
b1[1,67]	23.2	0.0768	8.21	9.75	22.3	40.8	11452.0	0.131	1.0
b1[1,68]	32.5	0.0722	8.39	17.3	31.9	49.5	13506.0	0.155	1.0
b1[1,69]	18.5	0.0652	7.04	7.98	17.2	34.4	11666.0	0.134	1.0
b1[1,70]	20.1	0.0597	6.61	10.3	18.9	34.9	12260.0	0.141	1.0
b1[1,71]	31.9	0.0441	6.09	21.2	31.4	44.7	19064.0	0.219	1.0
b1[1,72]	27.0	0.0595	7.52	14.4	26.2	42.8	16005.0	0.184	1.0
b1[1,73]	8.48	0.14	9.52	0.953	3.85	33.4	4596.0	0.0527	1.0
b1[1,74]	19.5	0.0345	4.41	12.5	18.9	29.3	16384.0	0.188	1.0
b1[1,75]	15.2	0.0903	8.93	3.4	13.3	35.6	9779.0	0.112	1.0
b1[1,76]	6.75	0.0798	2.17	4.04	6.36	11.3	741.0	0.00851	1.01
b1[1,77]	24.1	0.0723	8.03	10.9	23.2	41.1	12327.0	0.141	1.0
b1[1,78]	16.4	0.0993	9.75	3.38	14.3	38.1	9646.0	0.111	1.0
b1[1,79]	16.2	0.0351	3.71	10.4	15.6	24.6	11165.0	0.128	1.0
b1[1,80]	23.3	0.112	10.3	5.9	22.6	44.4	8511.0	0.0977	1.0
b1[1,81]	22.1	0.0724	7.65	10.1	21.1	38.9	11177.0	0.128	1.0
b1[1,82]	30.1	0.144	8.19	15.1	29.6	46.9	3255.0	0.0374	1.0
b1[1,83]	11.3	0.234	13.5	-0.866	4.0	42.0	3323.0	0.0381	1.0
b1[1,84]	23.5	0.183	9.16	8.44	22.5	42.8	2493.0	0.0286	1.0
b1[1,85]	20.5	0.11	9.57	5.24	19.4	40.6	7533.0	0.0865	1.0
b1[1,86]	14.3	0.0245	2.55	10.1	14.0	19.8	10892.0	0.125	1.0
b1[1,87]	2.02	0.00898	0.677	1.17	1.95	3.03	5688.0	0.0653	1.0
b1[1,88]	17.1	0.0802	8.36	6.3	15.2	36.5	10847.0	0.124	1.0
b1[1,89]	18.0	0.113	10.5	3.67	16.2	40.2	8640.0	0.0991	1.0
b1[1,90]	14.3	0.0566	3.62	9.19	13.7	22.8	4098.0	0.047	1.0
b1[1,91]	11.9	0.122	10.3	1.5	8.05	36.2	7143.0	0.082	1.0
b1[1,92]	20.0	0.172	3.89	13.7	19.5	28.6	511.0	0.00586	1.01
b1[1,93]	21.4	0.0852	9.09	6.98	20.3	40.4	11375.0	0.131	1.0
b1[1,94]	36.5	0.1	8.05	21.6	36.0	52.7	6452.0	0.074	1.0
b1[1,95]	18.4	0.0981	9.51	4.57	17.1	38.9	9404.0	0.108	1.0
b1[1,96]	13.8	0.0706	7.35	5.05	11.7	31.4	10849.0	0.125	1.0
b1[1,97]	1.6	0.00563	0.491	0.917	1.57	2.34	7589.0	0.0871	1.0
b1[1,98]	22.3	0.0796	7.97	10.2	21.0	39.9	10019.0	0.115	1.0
b1[1,99]	12.0	0.165	11.5	0.455	7.72	38.4	4873.0	0.0559	1.0
b1[1,100]	15.4	0.0419	3.59	9.86	14.8	23.5	7340.0	0.0842	1.0
b1[1,101]	9.09	0.022	2.22	6.08	8.75	13.6	10222.0	0.117	1.0
b1[1,102]	29.6	0.0637	7.89	16.2	28.8	46.2	15328.0	0.176	1.0
b1[1,103]	3.15	0.0066	0.66	2.17	3.05	4.62	9977.0	0.114	1.0
b1[1,104]	6.85	0.0248	1.96	4.21	6.52	10.8	6258.0	0.0718	1.0
b1[1,105]	10.8	0.0543	2.65	6.14	10.6	16.3	2377.0	0.0273	1.0
b1[1,106]	24.2	0.0569	6.85	13.1	23.3	39.2	14472.0	0.166	1.0
b1[1,107]	29.9	0.076	8.38	15.5	29.1	47.4	12172.0	0.14	1.0
b1[1,108]	34.3	0.32	9.26	16.6	34.0	52.4	838.0	0.00962	1.01
b1[1,109]	23.3	0.0902	7.5	11.0	22.4	39.4	6913.0	0.0793	1.0
b1[1,110]	23.0	0.0667	7.93	11.0	21.7	40.4	14160.0	0.162	1.0
b1[1,111]	31.1	0.0868	7.04	18.6	30.5	45.8	6576.0	0.0755	1.0
b1[1,112]	13.7	0.0601	6.06	5.9	12.3	28.6	10183.0	0.117	1.0
b1[1,113]	19.3	0.0827	8.05	6.58	18.0	36.8	9476.0	0.109	1.0
b1[1,114]	22.3	0.0716	7.87	10.1	21.2	39.6	12086.0	0.139	1.0
b1[1,115]	11.1	0.0753	6.92	3.29	9.19	28.8	8449.0	0.097	1.0
b1[1,116]	22.9	0.126	8.47	8.19	22.0	40.7	4551.0	0.0522	1.0
b1[1,117]	7.39	0.0122	1.44	4.98	7.24	10.5	13918.0	0.16	1.0
b1[1,118]	13.6	0.425	14.6	-1.21	8.85	44.2	1186.0	0.0136	1.0
b1[1,119]	6.49	0.0204	1.8	3.94	6.18	10.5	7798.0	0.0895	1.0
b1[1,120]	13.3	0.0946	8.91	3.25	10.5	34.5	8884.0	0.102	1.0
b1[1,121]	3.98	0.0812	4.99	1.35	2.55	19.0	3776.0	0.0433	1.0
b1[1,122]	27.0	0.08	8.6	12.5	26.2	44.8	11582.0	0.133	1.0
b1[1,123]	24.8	0.087	8.9	9.93	24.0	43.3	10448.0	0.12	1.0
b1[1,124]	39.1	0.51	9.49	19.0	38.9	56.8	346.0	0.00397	1.01
b1[1,125]	17.8	0.0666	6.53	8.26	16.5	32.8	9627.0	0.11	1.0
b1[1,126]	16.4	0.124	11.0	2.05	14.5	39.8	7856.0	0.0902	1.0
b1[1,127]	16.5	0.123	10.6	1.86	15.2	38.6	7348.0	0.0843	1.0
b1[1,128]	9.61	0.224	12.4	-0.71	2.51	39.2	3057.0	0.0351	1.0
b1[2,1]	31.6	0.0538	7.2	19.1	30.9	46.6	17912.0	0.206	1.0
b1[2,2]	2.69	0.00404	0.437	1.87	2.67	3.57	11733.0	0.135	1.0
b1[2,3]	21.0	0.0545	6.45	11.4	19.9	35.6	13996.0	0.161	1.0
b1[2,4]	4.44	0.0824	5.18	1.84	2.98	20.7	3958.0	0.0454	1.0
b1[2,5]	35.9	1.04	10.9	-0.546	36.5	54.1	110.0	0.00127	1.04
b1[2,6]	8.54	0.0241	2.71	4.72	8.05	14.7	12646.0	0.145	1.0
b1[2,7]	27.1	0.0489	6.36	16.8	26.3	41.1	16894.0	0.194	1.0
b1[2,8]	9.18	0.00864	1.26	6.81	9.11	11.7	21290.0	0.244	1.0
b1[2,9]	25.2	0.162	12.8	3.21	25.1	49.5	6221.0	0.0714	1.0
b1[2,10]	20.2	0.0866	8.16	8.4	18.8	38.4	8891.0	0.102	1.0
b1[2,11]	27.8	0.0721	7.36	15.5	27.0	43.8	10428.0	0.12	1.0
b1[2,12]	9.48	0.103	8.41	2.16	5.85	31.3	6607.0	0.0758	1.0
b1[2,13]	21.6	0.0849	8.84	9.11	20.0	41.3	10846.0	0.124	1.0
b1[2,14]	16.2	0.0903	9.3	3.62	14.5	36.7	10598.0	0.122	1.0
b1[2,15]	24.6	0.601	9.1	5.7	24.5	42.5	229.0	0.00263	1.02
b1[2,16]	6.62	0.0472	3.93	3.18	5.47	17.0	6914.0	0.0793	1.0
b1[2,17]	15.9	0.12	10.1	2.27	14.1	37.8	7152.0	0.0821	1.0
b1[2,18]	36.6	0.0629	7.93	22.5	36.0	53.0	15919.0	0.183	1.0
b1[2,19]	6.01	0.0435	2.98	2.89	5.38	12.4	4699.0	0.0539	1.0
b1[2,20]	1.08	0.0441	1.48	0.352	0.983	1.73	1133.0	0.013	1.0
b1[2,21]	16.6	0.0408	4.62	10.1	15.7	27.7	12820.0	0.147	1.0
b1[2,22]	32.1	0.313	9.67	14.0	31.6	51.8	954.0	0.0109	1.0
b1[2,23]	19.8	0.0341	4.25	13.1	19.2	29.4	15513.0	0.178	1.0
b1[2,24]	29.5	0.0493	6.67	18.0	28.8	43.8	18305.0	0.21	1.0
b1[2,25]	31.7	0.0873	9.27	15.5	31.0	50.9	11288.0	0.13	1.0
b1[2,26]	18.6	0.11	10.1	5.1	16.5	40.8	8444.0	0.0969	1.0
b1[2,27]	12.4	0.0595	6.36	5.21	10.5	28.4	11397.0	0.131	1.0
b1[2,28]	37.3	0.0566	7.15	24.3	36.8	51.9	15964.0	0.183	1.0
b1[2,29]	11.8	0.194	12.5	-0.379	7.15	39.4	4120.0	0.0473	1.0
b1[2,30]	3.38	0.0857	5.15	1.0	1.95	19.4	3606.0	0.0414	1.0
b1[2,31]	10.2	0.225	12.7	-0.662	2.76	39.8	3189.0	0.0366	1.0
b1[2,32]	12.5	0.0641	6.34	5.45	10.6	28.4	9787.0	0.112	1.0
b1[2,33]	22.2	0.0479	5.2	14.0	21.4	34.0	11753.0	0.135	1.0
b1[2,34]	9.83	0.134	10.3	0.514	5.29	34.6	5898.0	0.0677	1.0
b1[2,35]	40.7	0.0652	7.49	27.1	40.1	56.1	13198.0	0.151	1.0
b1[2,36]	32.8	0.0789	6.96	20.3	32.2	47.0	7800.0	0.0895	1.0
b1[2,37]	9.23	0.247	13.4	-1.61	1.24	41.2	2925.0	0.0336	1.0
b1[2,38]	8.04	0.117	8.77	1.7	4.01	32.5	5623.0	0.0645	1.0
b1[2,39]	29.9	0.102	10.1	11.2	29.4	50.4	9914.0	0.114	1.0
b1[2,40]	28.9	0.0843	9.59	12.5	28.0	48.9	12930.0	0.148	1.0
b1[2,41]	26.4	0.401	17.5	0.024	28.9	55.9	1901.0	0.0218	1.0
b1[2,42]	17.1	0.192	7.14	5.99	15.9	33.5	1383.0	0.0159	1.0
b1[2,43]	13.7	0.0233	2.88	9.19	13.3	20.1	15273.0	0.175	1.0
b1[2,44]	10.1	0.0187	2.2	6.89	9.81	15.0	13863.0	0.159	1.0
b1[2,45]	17.0	0.336	16.2	-0.345	14.5	48.3	2330.0	0.0267	1.0
b1[2,46]	14.1	0.213	13.2	-0.439	11.5	41.6	3827.0	0.0439	1.0
b1[2,47]	15.8	0.0691	5.74	7.9	14.7	29.3	6894.0	0.0791	1.0
b1[2,48]	19.9	0.0439	5.23	12.3	18.9	32.2	14241.0	0.163	1.0
b1[2,49]	11.4	0.122	10.6	2.0	6.38	37.0	7527.0	0.0864	1.0
b1[2,50]	15.8	0.0741	7.38	6.29	14.1	33.2	9922.0	0.114	1.0
b1[2,51]	20.9	0.0725	7.8	9.03	19.8	38.1	11588.0	0.133	1.0
b1[2,52]	8.96	0.0601	4.82	3.61	7.69	21.1	6434.0	0.0738	1.0
b1[2,53]	36.2	1.32	13.2	-1.55	36.8	58.6	99.2	0.00114	1.04
b1[2,54]	28.6	0.0964	9.5	12.5	27.7	48.4	9710.0	0.111	1.0
b1[2,55]	18.9	0.227	12.7	0.619	18.1	43.6	3145.0	0.0361	1.0
b1[2,56]	16.9	0.135	11.3	1.27	15.5	40.7	7007.0	0.0804	1.0
b1[2,57]	11.5	0.194	12.4	-0.228	6.38	39.6	4103.0	0.0471	1.0
b1[2,58]	23.3	0.0427	5.62	14.4	22.6	35.7	17368.0	0.199	1.0
b1[2,59]	11.2	0.0996	8.73	2.49	7.92	32.7	7687.0	0.0882	1.0
b1[2,60]	31.9	0.0611	7.09	19.4	31.3	46.6	13496.0	0.155	1.0
b1[2,61]	16.7	0.0862	8.65	4.86	15.1	35.9	10077.0	0.116	1.0
b1[2,62]	19.8	0.108	6.49	9.48	18.8	34.7	3595.0	0.0413	1.0
b1[2,63]	16.0	0.103	9.41	3.23	14.2	36.7	8366.0	0.096	1.0
b1[2,64]	8.92	0.271	13.7	-3.01	0.844	41.7	2540.0	0.0291	1.0
b1[2,65]	17.6	0.117	10.4	2.42	16.5	39.3	7881.0	0.0904	1.0
b1[2,66]	24.6	0.0676	7.7	11.8	23.6	41.0	12969.0	0.149	1.0
b1[2,67]	22.8	0.185	8.55	8.1	22.0	40.7	2126.0	0.0244	1.0
b1[2,68]	32.7	0.0684	8.25	18.0	32.1	49.6	14548.0	0.167	1.0
b1[2,69]	18.7	0.0636	6.91	8.68	17.4	34.7	11809.0	0.136	1.0
b1[2,70]	20.1	0.0588	6.54	10.5	19.0	34.9	12356.0	0.142	1.0
b1[2,71]	31.6	0.0976	6.21	20.7	31.1	44.6	4041.0	0.0464	1.0
b1[2,72]	27.1	0.059	7.47	14.8	26.3	43.0	16004.0	0.184	1.0
b1[2,73]	8.22	0.132	9.56	0.799	3.46	33.3	5256.0	0.0603	1.0
b1[2,74]	18.8	0.304	5.17	7.43	18.5	29.4	289.0	0.00332	1.01
b1[2,75]	15.4	0.0917	8.81	4.24	13.4	35.6	9242.0	0.106	1.0
b1[2,76]	5.71	0.0298	2.0	3.46	5.32	9.82	4488.0	0.0515	1.0
b1[2,77]	24.4	0.0685	7.84	11.9	23.5	41.3	13099.0	0.15	1.0
b1[2,78]	16.7	0.0952	9.49	4.84	14.5	38.3	9933.0	0.114	1.0
b1[2,79]	16.1	0.0314	3.77	10.1	15.6	24.5	14400.0	0.165	1.0
b1[2,80]	23.4	0.115	10.3	6.1	22.6	44.4	7981.0	0.0916	1.0
b1[2,81]	22.8	0.0606	7.32	11.7	21.7	39.1	14570.0	0.167	1.0
b1[2,82]	29.3	0.572	9.16	6.63	29.2	46.8	257.0	0.00294	1.01
b1[2,83]	11.4	0.233	13.4	-0.53	4.08	42.1	3291.0	0.0378	1.0
b1[2,84]	22.7	0.563	10.1	1.45	22.3	42.8	320.0	0.00367	1.01
b1[2,85]	19.8	0.397	10.2	1.52	19.0	40.6	663.0	0.0076	1.01
b1[2,86]	14.3	0.0197	2.59	9.96	14.0	20.0	17333.0	0.199	1.0
b1[2,87]	1.36	0.0079	0.639	0.638	1.28	2.32	6554.0	0.0752	1.0
b1[2,88]	16.6	0.0876	8.59	5.65	14.7	36.5	9616.0	0.11	1.0
b1[2,89]	17.8	0.115	10.6	3.48	16.1	40.2	8457.0	0.0971	1.0
b1[2,90]	13.8	0.0394	3.75	8.25	13.2	22.3	9091.0	0.104	1.0
b1[2,91]	12.4	0.116	9.88	2.7	8.45	36.2	7301.0	0.0838	1.0
b1[2,92]	19.0	0.0492	3.54	13.0	18.6	26.6	5165.0	0.0593	1.0
b1[2,93]	20.8	0.301	9.58	4.14	20.0	40.4	1016.0	0.0117	1.0
b1[2,94]	37.0	0.0604	7.86	22.6	36.4	52.9	16939.0	0.194	1.0
b1[2,95]	18.1	0.109	9.8	3.4	16.8	39.0	8092.0	0.0929	1.0
b1[2,96]	13.4	0.0753	7.57	4.27	11.3	31.5	10102.0	0.116	1.0
b1[2,97]	1.7	0.00607	0.616	0.847	1.62	2.84	10304.0	0.118	1.0
b1[2,98]	21.4	0.36	8.77	6.0	20.5	39.8	593.0	0.0068	1.01
b1[2,99]	12.0	0.163	11.5	0.667	7.63	38.2	4987.0	0.0572	1.0
b1[2,100]	14.1	0.174	4.23	7.15	13.6	23.4	590.0	0.00677	1.01
b1[2,101]	8.73	0.0453	2.72	4.21	8.44	14.2	3613.0	0.0415	1.0
b1[2,102]	29.7	0.0647	7.89	16.4	28.9	46.5	14885.0	0.171	1.0
b1[2,103]	4.74	0.0219	1.04	3.05	4.6	6.99	2248.0	0.0258	1.0
b1[2,104]	7.51	0.0233	1.8	5.05	7.24	11.1	6014.0	0.069	1.0
b1[2,105]	12.0	0.0222	2.13	8.3	11.7	16.5	9190.0	0.105	1.0
b1[2,106]	24.1	0.0573	6.81	13.1	23.2	39.2	14122.0	0.162	1.0
b1[2,107]	30.1	0.0638	8.21	16.4	29.3	47.3	16548.0	0.19	1.0
b1[2,108]	34.9	0.0814	8.7	19.2	34.4	52.8	11410.0	0.131	1.0
b1[2,109]	23.9	0.0668	7.21	12.4	22.9	39.7	11658.0	0.134	1.0
b1[2,110]	22.9	0.0703	8.02	10.7	21.6	40.3	12995.0	0.149	1.0
b1[2,111]	31.6	0.0572	6.83	19.7	30.9	45.9	14230.0	0.163	1.0
b1[2,112]	13.9	0.0567	5.88	6.6	12.4	28.5	10763.0	0.124	1.0
b1[2,113]	19.8	0.0707	7.73	8.47	18.4	37.0	11972.0	0.137	1.0
b1[2,114]	21.9	0.116	8.15	8.8	20.8	39.5	4963.0	0.0569	1.0
b1[2,115]	11.9	0.067	6.47	5.11	9.88	29.0	9327.0	0.107	1.0
b1[2,116]	23.4	0.0803	8.06	10.7	22.3	41.0	10082.0	0.116	1.0
b1[2,117]	7.96	0.0112	1.46	5.48	7.79	11.1	16952.0	0.195	1.0
b1[2,118]	15.0	0.312	13.5	1.77	9.44	44.1	1875.0	0.0215	1.0
b1[2,119]	6.73	0.0161	1.79	4.15	6.43	10.7	12220.0	0.14	1.0
b1[2,120]	13.2	0.0927	8.94	3.16	10.4	34.4	9308.0	0.107	1.0
b1[2,121]	4.47	0.077	4.78	1.81	3.22	18.8	3843.0	0.0441	1.0
b1[2,122]	27.3	0.0724	8.38	13.6	26.4	44.9	13388.0	0.154	1.0
b1[2,123]	24.7	0.0961	8.94	9.74	23.8	43.3	8646.0	0.0992	1.0
b1[2,124]	40.0	0.157	8.44	24.2	39.5	57.1	2887.0	0.0331	1.0
b1[2,125]	17.8	0.0674	6.45	8.7	16.4	32.6	9152.0	0.105	1.0
b1[2,126]	16.7	0.119	10.8	2.94	14.6	39.8	8145.0	0.0935	1.0
b1[2,127]	16.3	0.131	10.7	1.37	15.0	38.7	6775.0	0.0778	1.0
b1[2,128]	8.86	0.24	12.9	-2.18	1.32	39.2	2889.0	0.0332	1.0
a1[1,1]	0.0451	9.56e-05	0.0129	0.025	0.0431	0.0739	18182.0	0.209	1.0
a1[1,2]	0.522	0.000764	0.097	0.332	0.52	0.711	16113.0	0.185	1.0
a1[1,3]	0.0757	0.000244	0.0307	0.0321	0.07	0.146	15840.0	0.182	1.0
a1[1,4]	0.198	0.00218	0.17	0.00355	0.154	0.585	6100.0	0.07	1.0
a1[1,5]	0.0687	0.00113	0.0193	0.0393	0.0655	0.113	291.0	0.00334	1.01
a1[1,6]	0.279	0.00101	0.0877	0.113	0.275	0.453	7567.0	0.0868	1.0
a1[1,7]	0.126	0.000249	0.0357	0.0642	0.122	0.202	20567.0	0.236	1.0
a1[1,8]	0.246	0.000391	0.0566	0.142	0.242	0.361	20892.0	0.24	1.0
a1[1,9]	0.037	0.000527	0.0414	0.00978	0.023	0.149	6177.0	0.0709	1.0
a1[1,10]	0.0851	0.000406	0.0451	0.0292	0.0737	0.195	12319.0	0.141	1.0
a1[1,11]	0.0916	0.000239	0.0308	0.0452	0.0863	0.161	16515.0	0.19	1.0
a1[1,12]	0.0784	0.00102	0.0918	0.0057	0.0453	0.33	8060.0	0.0925	1.0
a1[1,13]	0.0652	0.000358	0.0383	0.0218	0.0547	0.16	11480.0	0.132	1.0
a1[1,14]	0.0414	0.000578	0.0492	0.00763	0.0254	0.162	7247.0	0.0832	1.0
a1[1,15]	0.175	0.00115	0.056	0.0838	0.168	0.296	2377.0	0.0273	1.0
a1[1,16]	0.143	0.000839	0.066	0.0342	0.135	0.288	6198.0	0.0711	1.0
a1[1,17]	0.0515	0.000646	0.0531	0.00964	0.032	0.19	6750.0	0.0775	1.0
a1[1,18]	0.0619	0.000295	0.0194	0.033	0.0585	0.106	4328.0	0.0497	1.0
a1[1,19]	0.26	0.00171	0.0951	0.0746	0.256	0.448	3094.0	0.0355	1.0
a1[1,20]	0.595	0.00188	0.152	0.24	0.605	0.848	6533.0	0.075	1.0
a1[1,21]	0.132	0.000352	0.0482	0.0552	0.126	0.239	18674.0	0.214	1.0
a1[1,22]	0.0632	0.000168	0.0228	0.0312	0.0587	0.117	18502.0	0.212	1.0
a1[1,23]	0.141	0.00035	0.044	0.0668	0.136	0.235	15847.0	0.182	1.0
a1[1,24]	0.0597	0.000118	0.017	0.0326	0.0574	0.0974	20544.0	0.236	1.0
a1[1,25]	0.0616	0.000215	0.0235	0.0298	0.0567	0.117	11938.0	0.137	1.0
a1[1,26]	0.0639	0.000572	0.0522	0.0147	0.0456	0.2	8317.0	0.0954	1.0
a1[1,27]	0.0511	0.000505	0.0403	0.0116	0.0406	0.15	6372.0	0.0731	1.0
