	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
a1[2,4]	0.202	0.000646	0.0802	0.0673	0.194	0.372	15436.0	0.398	1.0
a1[2,5]	0.178	0.00031	0.0474	0.0945	0.174	0.275	23287.0	0.6	1.0
a1[2,6]	0.406	0.000536	0.0615	0.28	0.405	0.524	13203.0	0.34	1.0
a1[2,7]	0.0415	0.000443	0.0434	0.00751	0.0267	0.157	9628.0	0.248	1.0
a1[2,8]	0.0714	0.000243	0.0319	0.0288	0.0646	0.147	17340.0	0.447	1.0
a1[2,9]	0.0962	0.000216	0.0295	0.0502	0.0918	0.162	18642.0	0.48	1.0
a1[2,10]	0.0929	0.00101	0.09	0.0147	0.0576	0.332	7918.0	0.204	1.0
a1[2,11]	0.042	0.0014	0.0897	0.00106	0.00974	0.303	4086.0	0.105	1.0
a1[2,12]	0.0314	0.000632	0.0527	0.00111	0.0138	0.158	6948.0	0.179	1.0
a1[2,13]	0.183	0.000859	0.072	0.065	0.175	0.337	7027.0	0.181	1.0
a1[2,14]	0.116	0.000197	0.0292	0.0642	0.113	0.176	21915.0	0.564	1.0
a1[2,15]	0.0736	0.000977	0.0852	0.0128	0.0409	0.306	7601.0	0.196	1.0
a1[2,16]	0.0694	0.000231	0.0331	0.0259	0.062	0.148	20598.0	0.53	1.0
a1[2,17]	0.0707	0.000202	0.0303	0.0293	0.0645	0.141	22357.0	0.576	1.0
a1[2,18]	0.185	0.000797	0.096	0.0385	0.174	0.39	14498.0	0.373	1.0
a1[2,19]	0.141	0.00368	0.0808	0.00121	0.129	0.32	482.0	0.0124	1.01
a1[2,20]	0.0671	0.00018	0.026	0.0306	0.0622	0.127	20742.0	0.534	1.0
a1[2,21]	0.0485	0.000694	0.0611	0.00331	0.0265	0.208	7751.0	0.2	1.0
a1[2,22]	0.0189	0.000234	0.0226	0.0025	0.0123	0.072	9263.0	0.239	1.0
a1[2,23]	0.0268	0.000741	0.0572	0.000853	0.00886	0.159	5970.0	0.154	1.0
a1[2,24]	0.172	0.000285	0.0436	0.0921	0.169	0.26	23436.0	0.604	1.0
a1[2,25]	0.0649	0.000654	0.0552	0.0151	0.0454	0.212	7122.0	0.183	1.0
a1[2,26]	0.0825	0.0002	0.0234	0.0451	0.0795	0.134	13726.0	0.353	1.0
a1[2,27]	0.0575	0.000305	0.0357	0.0181	0.0473	0.147	13731.0	0.354	1.0
a1[2,28]	0.0969	0.000848	0.0467	0.0329	0.0877	0.204	3030.0	0.078	1.0
a1[2,29]	0.0429	0.000321	0.0342	0.0109	0.032	0.13	11290.0	0.291	1.0
a1[2,30]	0.0284	0.000757	0.0569	0.000223	0.0068	0.183	5662.0	0.146	1.0
a1[2,31]	0.0374	0.000364	0.0324	0.0108	0.0279	0.117	7913.0	0.204	1.0
a1[2,32]	0.103	0.000299	0.0376	0.0465	0.0961	0.187	15781.0	0.406	1.0
a1[2,33]	0.0548	0.000455	0.035	0.0152	0.0455	0.142	5905.0	0.152	1.0
a1[2,34]	0.0589	0.000107	0.0164	0.0324	0.0566	0.0951	23546.0	0.606	1.0
a1[2,35]	0.0934	0.000246	0.0361	0.0409	0.0869	0.176	21495.0	0.554	1.0
a1[2,36]	0.0946	0.000232	0.0338	0.043	0.0894	0.17	21190.0	0.546	1.0
a1[2,37]	0.119	0.000532	0.0307	0.0641	0.116	0.182	3331.0	0.0858	1.0
a1[2,38]	0.0858	0.000194	0.0276	0.0432	0.0817	0.148	20305.0	0.523	1.0
a1[2,39]	0.0582	0.000967	0.0808	0.0045	0.0253	0.282	6984.0	0.18	1.0
a1[2,40]	0.111	0.00174	0.0676	0.0244	0.0978	0.263	1508.0	0.0388	1.0
a1[2,41]	0.0759	0.000442	0.051	0.0226	0.0606	0.206	13287.0	0.342	1.0
a1[2,42]	0.283	0.00088	0.102	0.0845	0.28	0.479	13359.0	0.344	1.0
a1[2,43]	0.0849	0.000207	0.0303	0.0405	0.0797	0.156	21446.0	0.552	1.0
a1[2,44]	0.083	0.00041	0.0493	0.0268	0.0686	0.207	14467.0	0.373	1.0
a1[2,45]	0.155	0.000358	0.0475	0.0743	0.15	0.254	17678.0	0.455	1.0
a1[2,46]	0.0392	0.000186	0.0223	0.015	0.0332	0.0945	14426.0	0.372	1.0
a1[2,47]	0.121	0.000229	0.0369	0.0614	0.115	0.202	25966.0	0.669	1.0
a1[2,48]	0.106	0.00173	0.0884	0.0141	0.0789	0.325	2607.0	0.0671	1.0
a1[2,49]	0.0219	0.00069	0.0497	0.000476	0.00634	0.148	5199.0	0.134	1.0
a1[2,50]	0.0731	0.00145	0.0638	0.00318	0.0575	0.228	1943.0	0.05	1.0
a1[2,51]	0.0622	0.00094	0.0632	0.0038	0.0424	0.22	4520.0	0.116	1.0
a1[2,52]	0.219	0.000366	0.0537	0.114	0.217	0.324	21606.0	0.556	1.0
a1[2,53]	0.486	0.003	0.202	0.0191	0.512	0.803	4545.0	0.117	1.0
a1[2,54]	0.108	0.00064	0.0667	0.0306	0.09	0.269	10868.0	0.28	1.0
a1[2,55]	0.0663	0.000502	0.0508	0.0182	0.0497	0.199	10229.0	0.263	1.0
a1[2,56]	0.215	0.000558	0.0671	0.0957	0.209	0.355	14484.0	0.373	1.0
a1[2,57]	0.066	0.0007	0.0589	0.0152	0.0447	0.226	7070.0	0.182	1.0
a1[2,58]	0.179	0.000276	0.0363	0.106	0.178	0.25	17316.0	0.446	1.0
a1[2,59]	0.0754	0.000906	0.0675	0.0121	0.0531	0.246	5552.0	0.143	1.0
a1[2,60]	0.109	0.000162	0.0244	0.067	0.106	0.161	22645.0	0.583	1.0
a1[2,61]	0.0749	0.000728	0.0664	0.0188	0.0534	0.252	8304.0	0.214	1.0
a1[2,62]	0.104	0.000549	0.0649	0.0257	0.0877	0.261	13979.0	0.36	1.0
a1[2,63]	0.491	0.00201	0.168	0.111	0.497	0.784	6944.0	0.179	1.0
a1[2,64]	0.184	0.00232	0.0944	0.0376	0.173	0.385	1655.0	0.0426	1.0
a1[2,65]	0.0379	0.00084	0.0619	0.00282	0.016	0.209	5434.0	0.14	1.0
a1[2,66]	0.24	0.00226	0.0726	0.094	0.238	0.381	1035.0	0.0266	1.0
a1[2,67]	0.191	0.00134	0.091	0.0506	0.18	0.387	4621.0	0.119	1.0
a1[2,68]	0.113	0.000255	0.0336	0.0595	0.109	0.187	17304.0	0.446	1.0
a1[2,69]	0.314	0.000706	0.0977	0.137	0.307	0.515	19146.0	0.493	1.0
a1[2,70]	0.318	0.000639	0.0899	0.134	0.318	0.486	19754.0	0.509	1.0
a1[2,71]	0.264	0.000334	0.0514	0.165	0.261	0.366	23680.0	0.61	1.0
a1[2,72]	0.0903	0.000215	0.0298	0.0436	0.086	0.156	19211.0	0.495	1.0
a1[2,73]	0.117	0.000252	0.0353	0.0599	0.112	0.193	19685.0	0.507	1.0
a1[2,74]	0.0719	0.000197	0.0218	0.0381	0.0685	0.121	12316.0	0.317	1.0
a1[2,75]	0.118	0.000223	0.0352	0.0604	0.114	0.195	24875.0	0.641	1.0
sigma_pr[1,1]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[1,2]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[1,3]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[1,4]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[2,1]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[2,2]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[2,3]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[2,4]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[3,1]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[3,2]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[3,3]	0.846	0.00412	0.128	0.624	0.831	1.12	962.0	0.0248	1.0
sigma_pr[3,4]	0.42	0.00841	0.103	0.101	0.426	0.593	151.0	0.00389	1.02
sigma_pr[4,1]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[4,2]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[4,3]	0.576	0.00123	0.0687	0.441	0.574	0.711	3108.0	0.08	1.0
sigma_pr[4,4]	0.154	0.00283	0.0494	0.0509	0.153	0.254	304.0	0.00783	1.01
theta_c_pr2[1,1]	-1.42		3.29e-14	-1.42	-1.42	-1.42			
theta_c_pr2[1,2]	-1.42		3.29e-14	-1.42	-1.42	-1.42			
theta_c_pr2[1,3]	-0.126		6e-16	-0.126	-0.126	-0.126			
theta_c_pr2[1,4]	-0.989		2.3e-14	-0.989	-0.989	-0.989			
theta_c_pr2[1,5]	1.6		6.22e-14	1.6	1.6	1.6			
theta_c_pr2[1,6]	-1.2		5.3e-15	-1.2	-1.2	-1.2			
theta_c_pr2[1,7]	1.81		1.25e-13	1.81	1.81	1.81			
theta_c_pr2[1,8]	0.52		6e-16	0.52	0.52	0.52			
theta_c_pr2[1,9]	0.736		4.45e-14	0.736	0.736	0.736			
theta_c_pr2[1,10]	-1.42		3.29e-14	-1.42	-1.42	-1.42			
theta_c_pr2[1,11]	1.38		8e-16	1.38	1.38	1.38			
theta_c_pr2[1,12]	-0.126		6e-16	-0.126	-0.126	-0.126			
theta_c_pr2[1,13]	0.951		6.99e-14	0.951	0.951	0.951			
theta_c_pr2[1,14]	1.38		8e-16	1.38	1.38	1.38			
theta_c_pr2[1,15]	0.736		4.45e-14	0.736	0.736	0.736			
theta_c_pr2[1,16]	-0.126		6e-16	-0.126	-0.126	-0.126			
theta_c_pr2[1,17]	-1.42		3.29e-14	-1.42	-1.42	-1.42			
theta_c_pr2[1,18]	-0.558		2.88e-14	-0.558	-0.558	-0.558			
theta_c_pr2[1,19]	2.03		1.75e-13	2.03	2.03	2.03			
theta_c_pr2[1,20]	1.81		1.25e-13	1.81	1.81	1.81			
theta_c_pr2[1,21]	0.951		6.99e-14	0.951	0.951	0.951			
theta_c_pr2[1,22]	-0.773		4.12e-14	-0.773	-0.773	-0.773			
theta_c_pr2[1,23]	-0.773		4.12e-14	-0.773	-0.773	-0.773			
theta_c_pr2[1,24]	-1.2		5.3e-15	-1.2	-1.2	-1.2			
theta_c_pr2[1,25]	-0.558		2.88e-14	-0.558	-0.558	-0.558			
theta_c_pr2[1,26]	-0.558		2.88e-14	-0.558	-0.558	-0.558			
theta_c_pr2[1,27]	-0.773		4.12e-14	-0.773	-0.773	-0.773			
theta_c_pr2[1,28]	0.0891		2e-16	0.0891	0.0891	0.0891			
theta_c_pr2[1,29]	-1.2		5.3e-15	-1.2	-1.2	-1.2			
theta_c_pr2[1,30]	-1.2		5.3e-15	-1.2	-1.2	-1.2			
theta_c_pr2[1,31]	-0.989		2.3e-14	-0.989	-0.989	-0.989			
theta_c_pr2[1,32]	-0.773		4.12e-14	-0.773	-0.773	-0.773			
theta_c_pr2[1,33]	-1.2		5.3e-15	-1.2	-1.2	-1.2			
theta_c_pr2[1,34]	0.951		6.99e-14	0.951	0.951	0.951			
theta_c_pr2[1,35]	-0.558		2.88e-14	-0.558	-0.558	-0.558			
theta_c_pr2[1,36]	-0.342		1.85e-14	-0.342	-0.342	-0.342			
theta_c_pr2[1,37]	1.81		1.25e-13	1.81	1.81	1.81			
theta_c_pr2[1,38]	0.0891		2e-16	0.0891	0.0891	0.0891			
theta_c_pr2[1,39]	-0.989		2.3e-14	-0.989	-0.989	-0.989			
theta_c_pr2[1,40]	-0.558		2.88e-14	-0.558	-0.558	-0.558			
theta_c_pr2[1,41]	-1.42		3.29e-14	-1.42	-1.42	-1.42			
theta_c_pr2[1,42]	-0.773		4.12e-14	-0.773	-0.773	-0.773			
theta_c_pr2[1,43]	0.305		1.5e-15	0.305	0.305	0.305			
theta_c_pr2[1,44]	0.951		6.99e-14	0.951	0.951	0.951			
theta_c_pr2[1,45]	0.305		1.5e-15	0.305	0.305	0.305			
theta_c_pr2[1,46]	0.951		6.99e-14	0.951	0.951	0.951			
theta_c_pr2[1,47]	0.52		6e-16	0.52	0.52	0.52			
theta_c_pr2[1,48]	-0.558		2.88e-14	-0.558	-0.558	-0.558			
theta_c_pr2[1,49]	-0.342		1.85e-14	-0.342	-0.342	-0.342			
theta_c_pr2[1,50]	-0.126		6e-16	-0.126	-0.126	-0.126			
theta_c_pr2[1,51]	-1.2		5.3e-15	-1.2	-1.2	-1.2			
theta_c_pr2[1,52]	-0.342		1.85e-14	-0.342	-0.342	-0.342			
theta_c_pr2[1,53]	-0.342		1.85e-14	-0.342	-0.342	-0.342			
theta_c_pr2[1,54]	0.305		1.5e-15	0.305	0.305	0.305			
theta_c_pr2[1,55]	0.951		6.99e-14	0.951	0.951	0.951			
theta_c_pr2[1,56]	0.305		1.5e-15	0.305	0.305	0.305			
theta_c_pr2[1,57]	0.52		6e-16	0.52	0.52	0.52			
theta_c_pr2[1,58]	0.305		1.5e-15	0.305	0.305	0.305			
theta_c_pr2[1,59]	0.305		1.5e-15	0.305	0.305	0.305			
theta_c_pr2[1,60]	0.305		1.5e-15	0.305	0.305	0.305			
theta_c_pr2[1,61]	0.305		1.5e-15	0.305	0.305	0.305			
theta_c_pr2[1,62]	-1.2		5.3e-15	-1.2	-1.2	-1.2			
theta_c_pr2[1,63]	-1.42		3.29e-14	-1.42	-1.42	-1.42			
theta_c_pr2[1,64]	0.52		6e-16	0.52	0.52	0.52			
theta_c_pr2[1,65]	-1.42		3.29e-14	-1.42	-1.42	-1.42			
theta_c_pr2[1,66]	1.17		3.64e-14	1.17	1.17	1.17			
theta_c_pr2[1,67]	1.17		3.64e-14	1.17	1.17	1.17			
theta_c_pr2[1,68]	1.6		6.22e-14	1.6	1.6	1.6			
theta_c_pr2[1,69]	-1.2		5.3e-15	-1.2	-1.2	-1.2			
theta_c_pr2[1,70]	0.305		1.5e-15	0.305	0.305	0.305			
theta_c_pr2[1,71]	-0.342		1.85e-14	-0.342	-0.342	-0.342			
theta_c_pr2[1,72]	0.0891		2e-16	0.0891	0.0891	0.0891			
theta_c_pr2[1,73]	1.81		1.25e-13	1.81	1.81	1.81			
theta_c_pr2[1,74]	1.38		8e-16	1.38	1.38	1.38			
theta_c_pr2[1,75]	0.736		4.45e-14	0.736	0.736	0.736			
theta_c_pr2[2,1]	1.05		6.42e-14	1.05	1.05	1.05			
theta_c_pr2[2,2]	1.05		6.42e-14	1.05	1.05	1.05			
theta_c_pr2[2,3]	-0.986		1.33e-13	-0.986	-0.986	-0.986			
theta_c_pr2[2,4]	-0.00905		0.0	-0.00905	-0.00905	-0.00905			
theta_c_pr2[2,5]	1.59		8.95e-14	1.59	1.59	1.59			
theta_c_pr2[2,6]	0.471		2.78e-14	0.471	0.471	0.471			
theta_c_pr2[2,7]	2.34		1.91e-13	2.34	2.34	2.34			
theta_c_pr2[2,8]	-0.727		4.06e-14	-0.727	-0.727	-0.727			
theta_c_pr2[2,9]	-0.452		3.95e-14	-0.452	-0.452	-0.452			
theta_c_pr2[2,10]	1.05		6.42e-14	1.05	1.05	1.05			
theta_c_pr2[2,11]	0.94		7.15e-14	0.94	0.94	0.94			
theta_c_pr2[2,12]	-0.986		1.33e-13	-0.986	-0.986	-0.986			
theta_c_pr2[2,13]	-0.0827		7.1e-15	-0.0827	-0.0827	-0.0827			
theta_c_pr2[2,14]	0.94		7.15e-14	0.94	0.94	0.94			
theta_c_pr2[2,15]	-0.452		3.95e-14	-0.452	-0.452	-0.452			
theta_c_pr2[2,16]	-0.986		1.33e-13	-0.986	-0.986	-0.986			
theta_c_pr2[2,17]	1.05		6.42e-14	1.05	1.05	1.05			
theta_c_pr2[2,18]	-0.686		2.69e-14	-0.686	-0.686	-0.686			
theta_c_pr2[2,19]	3.18		2.23e-13	3.18	3.18	3.18			
theta_c_pr2[2,20]	2.34		1.91e-13	2.34	2.34	2.34			
theta_c_pr2[2,21]	-0.0827		7.1e-15	-0.0827	-0.0827	-0.0827			
theta_c_pr2[2,22]	-0.395		2.01e-14	-0.395	-0.395	-0.395			
theta_c_pr2[2,23]	-0.395		2.01e-14	-0.395	-0.395	-0.395			
theta_c_pr2[2,24]	0.471		2.78e-14	0.471	0.471	0.471			
theta_c_pr2[2,25]	-0.686		2.69e-14	-0.686	-0.686	-0.686			
theta_c_pr2[2,26]	-0.686		2.69e-14	-0.686	-0.686	-0.686			
theta_c_pr2[2,27]	-0.395		2.01e-14	-0.395	-0.395	-0.395			
theta_c_pr2[2,28]	-0.994		1.81e-14	-0.994	-0.994	-0.994			
theta_c_pr2[2,29]	0.471		2.78e-14	0.471	0.471	0.471			
theta_c_pr2[2,30]	0.471		2.78e-14	0.471	0.471	0.471			
theta_c_pr2[2,31]	-0.00905		0.0	-0.00905	-0.00905	-0.00905			
theta_c_pr2[2,32]	-0.395		2.01e-14	-0.395	-0.395	-0.395			
theta_c_pr2[2,33]	0.471		2.78e-14	0.471	0.471	0.471			
theta_c_pr2[2,34]	-0.0827		7.1e-15	-0.0827	-0.0827	-0.0827			
theta_c_pr2[2,35]	-0.686		2.69e-14	-0.686	-0.686	-0.686			
theta_c_pr2[2,36]	-0.883		3.52e-14	-0.883	-0.883	-0.883			
theta_c_pr2[2,37]	2.34		1.91e-13	2.34	2.34	2.34			
theta_c_pr2[2,38]	-0.994		1.81e-14	-0.994	-0.994	-0.994			
theta_c_pr2[2,39]	-0.00905		0.0	-0.00905	-0.00905	-0.00905			
theta_c_pr2[2,40]	-0.686		2.69e-14	-0.686	-0.686	-0.686			
theta_c_pr2[2,41]	1.05		6.42e-14	1.05	1.05	1.05			
theta_c_pr2[2,42]	-0.395		2.01e-14	-0.395	-0.395	-0.395			
theta_c_pr2[2,43]	-0.908		2e-16	-0.908	-0.908	-0.908			
theta_c_pr2[2,44]	-0.0827		7.1e-15	-0.0827	-0.0827	-0.0827			
theta_c_pr2[2,45]	-0.908		2e-16	-0.908	-0.908	-0.908			
theta_c_pr2[2,46]	-0.0827		7.1e-15	-0.0827	-0.0827	-0.0827			
theta_c_pr2[2,47]	-0.727		4.06e-14	-0.727	-0.727	-0.727			
theta_c_pr2[2,48]	-0.686		2.69e-14	-0.686	-0.686	-0.686			
theta_c_pr2[2,49]	-0.883		3.52e-14	-0.883	-0.883	-0.883			
theta_c_pr2[2,50]	-0.986		1.33e-13	-0.986	-0.986	-0.986			
theta_c_pr2[2,51]	0.471		2.78e-14	0.471	0.471	0.471			
theta_c_pr2[2,52]	-0.883		3.52e-14	-0.883	-0.883	-0.883			
theta_c_pr2[2,53]	-0.883		3.52e-14	-0.883	-0.883	-0.883			
theta_c_pr2[2,54]	-0.908		2e-16	-0.908	-0.908	-0.908			
theta_c_pr2[2,55]	-0.0827		7.1e-15	-0.0827	-0.0827	-0.0827			
theta_c_pr2[2,56]	-0.908		2e-16	-0.908	-0.908	-0.908			
theta_c_pr2[2,57]	-0.727		4.06e-14	-0.727	-0.727	-0.727			
theta_c_pr2[2,58]	-0.908		2e-16	-0.908	-0.908	-0.908			
theta_c_pr2[2,59]	-0.908		2e-16	-0.908	-0.908	-0.908			
theta_c_pr2[2,60]	-0.908		2e-16	-0.908	-0.908	-0.908			
theta_c_pr2[2,61]	-0.908		2e-16	-0.908	-0.908	-0.908			
theta_c_pr2[2,62]	0.471		2.78e-14	0.471	0.471	0.471			
theta_c_pr2[2,63]	1.05		6.42e-14	1.05	1.05	1.05			
theta_c_pr2[2,64]	-0.727		4.06e-14	-0.727	-0.727	-0.727			
theta_c_pr2[2,65]	1.05		6.42e-14	1.05	1.05	1.05			
theta_c_pr2[2,66]	0.381		1.64e-14	0.381	0.381	0.381			
theta_c_pr2[2,67]	0.381		1.64e-14	0.381	0.381	0.381			
theta_c_pr2[2,68]	1.59		8.95e-14	1.59	1.59	1.59			
theta_c_pr2[2,69]	0.471		2.78e-14	0.471	0.471	0.471			
theta_c_pr2[2,70]	-0.908		2e-16	-0.908	-0.908	-0.908			
theta_c_pr2[2,71]	-0.883		3.52e-14	-0.883	-0.883	-0.883			
theta_c_pr2[2,72]	-0.994		1.81e-14	-0.994	-0.994	-0.994			
theta_c_pr2[2,73]	2.34		1.91e-13	2.34	2.34	2.34			
theta_c_pr2[2,74]	0.94		7.15e-14	0.94	0.94	0.94			
theta_c_pr2[2,75]	-0.452		3.95e-14	-0.452	-0.452	-0.452			
theta_c_pr2[3,1]	1.71	0.00491	0.669	0.452	1.68	3.03	18604.0	0.479	1.0
theta_c_pr2[3,2]	-1.16	0.01	0.652	-2.04	-1.29	0.68	4228.0	0.109	1.0
theta_c_pr2[3,3]	-0.174	0.058	0.71	-1.06	-0.325	1.92	150.0	0.00386	1.02
theta_c_pr2[3,4]	-0.599	0.00487	0.42	-1.31	-0.645	0.329	7436.0	0.191	1.0
theta_c_pr2[3,5]	0.817	0.00522	0.615	-0.316	0.77	2.07	13882.0	0.357	1.0
theta_c_pr2[3,6]	-0.553	0.00401	0.298	-1.15	-0.557	0.0231	5513.0	0.142	1.0
theta_c_pr2[3,7]	-0.178	0.00719	0.941	-1.82	-0.25	1.73	17134.0	0.441	1.0
theta_c_pr2[3,8]	0.359	0.0056	0.751	-0.934	0.293	1.93	17949.0	0.462	1.0
theta_c_pr2[3,9]	1.02	0.00488	0.681	-0.221	0.969	2.41	19462.0	0.501	1.0
theta_c_pr2[3,10]	-0.307	0.00786	0.878	-1.63	-0.47	1.6	12483.0	0.321	1.0
theta_c_pr2[3,11]	-0.512	0.0148	1.16	-2.3	-0.624	1.8	6076.0	0.156	1.0
theta_c_pr2[3,12]	-0.485	0.0106	0.996	-1.94	-0.69	1.71	8874.0	0.229	1.0
theta_c_pr2[3,13]	-0.215	0.00461	0.549	-1.12	-0.288	1.01	14213.0	0.366	1.0
theta_c_pr2[3,14]	0.201	0.00786	0.583	-0.821	0.139	1.46	5499.0	0.142	1.0
theta_c_pr2[3,15]	-0.405	0.00961	1.03	-1.98	-0.529	1.71	11389.0	0.293	1.0
theta_c_pr2[3,16]	0.111	0.00568	0.746	-1.13	0.0222	1.7	17263.0	0.445	1.0
theta_c_pr2[3,17]	0.705	0.00479	0.705	-0.541	0.643	2.15	21638.0	0.557	1.0
theta_c_pr2[3,18]	-0.64	0.0053	0.528	-1.45	-0.734	0.648	9952.0	0.256	1.0
theta_c_pr2[3,19]	-1.16	0.0555	0.7	-2.3	-1.23	0.528	159.0	0.0041	1.02
theta_c_pr2[3,20]	0.545	0.005	0.78	-0.88	0.495	2.11	24304.0	0.626	1.0
theta_c_pr2[3,21]	-0.53	0.00942	0.938	-1.97	-0.692	1.55	9922.0	0.256	1.0
theta_c_pr2[3,22]	0.122	0.00833	0.923	-1.46	0.0608	2.01	12273.0	0.316	1.0
theta_c_pr2[3,23]	-0.263	0.0106	1.03	-1.81	-0.414	1.87	9311.0	0.24	1.0
theta_c_pr2[3,24]	0.576	0.0057	0.597	-0.442	0.509	1.86	10962.0	0.282	1.0
theta_c_pr2[3,25]	-0.154	0.00787	0.887	-1.57	-0.256	1.71	12718.0	0.328	1.0
theta_c_pr2[3,26]	1.67	0.00452	0.656	0.455	1.63	2.99	21072.0	0.543	1.0
theta_c_pr2[3,27]	0.248	0.00557	0.772	-1.08	0.169	1.87	19214.0	0.495	1.0
theta_c_pr2[3,28]	0.256	0.00475	0.627	-0.784	0.17	1.6	17395.0	0.448	1.0
theta_c_pr2[3,29]	0.197	0.00609	0.831	-1.22	0.114	1.94	18571.0	0.478	1.0
theta_c_pr2[3,30]	-0.579	0.0148	1.17	-2.15	-0.933	1.95	6303.0	0.162	1.0
theta_c_pr2[3,31]	0.118	0.00788	0.917	-1.44	0.0425	1.98	13549.0	0.349	1.0
theta_c_pr2[3,32]	0.204	0.0133	0.799	-1.03	0.0682	1.94	3601.0	0.0927	1.0
theta_c_pr2[3,33]	0.51	0.00512	0.725	-0.734	0.426	2.03	20010.0	0.515	1.0
theta_c_pr2[3,34]	1.2	0.00467	0.74	-0.175	1.17	2.68	25045.0	0.645	1.0
theta_c_pr2[3,35]	0.422	0.00539	0.703	-0.782	0.351	1.88	17018.0	0.438	1.0
theta_c_pr2[3,36]	0.573	0.0054	0.644	-0.528	0.504	1.94	14215.0	0.366	1.0
theta_c_pr2[3,37]	1.16	0.00545	0.621	-0.0267	1.12	2.4	13018.0	0.335	1.0
theta_c_pr2[3,38]	1.09	0.0046	0.689	-0.169	1.04	2.48	22424.0	0.577	1.0
theta_c_pr2[3,39]	-0.326	0.0104	0.943	-1.74	-0.469	1.69	8206.0	0.211	1.0
theta_c_pr2[3,40]	-0.0637	0.0079	0.509	-0.894	-0.133	1.07	4145.0	0.107	1.0
theta_c_pr2[3,41]	0.186	0.00553	0.794	-1.16	0.112	1.85	20661.0	0.532	1.0
theta_c_pr2[3,42]	-0.852	0.00459	0.389	-1.53	-0.893	-0.0109	7186.0	0.185	1.0
theta_c_pr2[3,43]	0.648	0.0051	0.743	-0.68	0.586	2.18	21196.0	0.546	1.0
theta_c_pr2[3,44]	-0.169	0.00654	0.863	-1.6	-0.266	1.62	17421.0	0.449	1.0
theta_c_pr2[3,45]	0.0215	0.00456	0.468	-0.788	-0.0218	1.02	10520.0	0.271	1.0
theta_c_pr2[3,46]	0.35	0.006	0.854	-1.22	0.309	2.05	20247.0	0.521	1.0
theta_c_pr2[3,47]	0.458	0.00516	0.679	-0.686	0.384	1.9	17320.0	0.446	1.0
theta_c_pr2[3,48]	0.375	0.0213	0.778	-0.841	0.247	2.1	1331.0	0.0343	1.0
theta_c_pr2[3,49]	-0.216	0.0133	1.13	-1.99	-0.301	2.06	7234.0	0.186	1.0
theta_c_pr2[3,50]	-0.52	0.0253	0.716	-1.54	-0.673	1.25	804.0	0.0207	1.0
theta_c_pr2[3,51]	-0.299	0.0142	0.743	-1.43	-0.442	1.41	2735.0	0.0704	1.0
theta_c_pr2[3,52]	-0.0585	0.00425	0.381	-0.744	-0.0915	0.746	8049.0	0.207	1.0
theta_c_pr2[3,53]	-1.61	0.00927	0.453	-2.3	-1.65	-0.673	2390.0	0.0615	1.0
theta_c_pr2[3,54]	0.0616	0.00614	0.746	-1.14	-0.0379	1.69	14730.0	0.379	1.0
theta_c_pr2[3,55]	-0.0314	0.00704	0.871	-1.53	-0.103	1.74	15316.0	0.394	1.0
theta_c_pr2[3,56]	-0.197	0.00461	0.465	-0.994	-0.254	0.827	10205.0	0.263	1.0
theta_c_pr2[3,57]	-0.298	0.00806	0.966	-1.8	-0.411	1.71	14346.0	0.369	1.0
theta_c_pr2[3,58]	0.657	0.0093	0.488	-0.262	0.632	1.65	2747.0	0.0707	1.0
theta_c_pr2[3,59]	-0.121	0.00739	0.8	-1.39	-0.237	1.62	11722.0	0.302	1.0
theta_c_pr2[3,60]	1.81	0.00484	0.723	0.44	1.78	3.25	22331.0	0.575	1.0
theta_c_pr2[3,61]	0.0891	0.00615	0.825	-1.35	0.0294	1.78	17989.0	0.463	1.0
theta_c_pr2[3,62]	-0.0322	0.00564	0.703	-1.14	-0.14	1.53	15526.0	0.4	1.0
theta_c_pr2[3,63]	-1.46	0.0061	0.365	-2.17	-1.46	-0.832	3579.0	0.0922	1.0
theta_c_pr2[3,64]	-0.17	0.00809	0.593	-1.11	-0.263	1.2	5372.0	0.138	1.0
theta_c_pr2[3,65]	-0.118	0.00989	0.955	-1.64	-0.236	1.87	9337.0	0.24	1.0
theta_c_pr2[3,66]	-0.517	0.00375	0.371	-1.22	-0.54	0.241	9800.0	0.252	1.0
theta_c_pr2[3,67]	-1.12	0.00459	0.405	-1.83	-1.16	-0.27	7805.0	0.201	1.0
theta_c_pr2[3,68]	0.91	0.00486	0.695	-0.378	0.874	2.3	20427.0	0.526	1.0
theta_c_pr2[3,69]	-1.17	0.00436	0.291	-1.79	-1.16	-0.64	4442.0	0.114	1.0
